session_uuid,kiosk_id,started_at,ended_at,estimated_gender,estimated_age_group,end_reason,is_simple_mode,help_triggered,status
session_2d0309f0ff692f70c493053a,1,2023-06-06T12:35:49,2023-06-06T13:05:49,M,50+,order_completed,0,0,ended
session_0e551871d88c19a97bfd56c6,1,2023-06-06T12:42:54,2023-06-06T12:48:54,M,20~29,order_completed,0,0,ended
session_4e1bee1d1c35435cad03f381,1,2023-06-06T12:37:24,2023-06-06T12:56:24,F,30~39,order_completed,0,0,ended
session_19efc2a5cbc1fba7b84267b3,1,2023-06-06T12:36:45,2023-06-06T12:55:45,M,20~29,order_completed,0,0,ended
session_51b0bc7f3e8a2df4255decfe,1,2023-06-06T12:36:26,2023-06-06T13:02:26,M,40~49,order_completed,0,0,ended
session_a9140ae35ca9c62529bc85d8,1,2023-06-06T12:47:50,2023-06-06T13:02:50,F,30~39,order_completed,0,0,ended
session_076a703f394fce8b57303619,1,2023-06-06T12:43:15,2023-06-06T13:07:15,F,30~39,order_completed,0,0,ended
session_e919780a6b491d5c6cd330d3,1,2023-06-06T12:45:28,2023-06-06T13:10:28,M,50+,order_completed,0,0,ended
session_f38f8bc95a1901111303c959,1,2023-06-06T12:44:41,2023-06-06T12:56:41,F,50+,order_completed,0,0,ended
session_e2265a6edcd2702a1bd42c0f,1,2023-06-06T12:55:30,2023-06-06T13:17:30,M,20~29,order_completed,0,0,ended
session_e2d36bc1b7b78e5519003755,1,2023-06-06T12:54:33,2023-06-06T13:16:33,M,50+,order_completed,1,1,ended
session_13d8495c11fe46d8167b90c2,1,2023-06-06T12:47:16,2023-06-06T13:10:16,F,30~39,order_completed,0,0,ended
session_655ea582621d9d057795f8de,1,2023-06-06T12:57:46,2023-06-06T13:05:46,F,50+,order_completed,1,1,ended
session_fe87fa9d21137bfc760a6ef5,1,2023-06-06T12:52:12,2023-06-06T13:20:12,M,20~29,order_completed,0,0,ended
session_66aa0928fae3a5cb801df5bd,1,2023-06-06T12:52:29,2023-06-06T13:18:29,F,40~49,order_completed,0,0,ended
session_f192cce469bbe0d727c218c2,1,2023-06-06T12:57:32,2023-06-06T13:13:32,F,20~29,order_completed,0,0,ended
session_99848d04f1249adada03e235,1,2023-06-06T12:53:37,2023-06-06T13:14:37,F,50+,order_completed,0,0,ended
session_4b7497a4b61d4ac107ecfb2b,1,2023-06-06T12:58:00,2023-06-06T13:21:00,M,50+,order_completed,1,1,ended
session_fea059cb0b35edea6fe42511,1,2023-06-06T12:56:16,2023-06-06T13:11:16,F,20~29,order_completed,0,0,ended
session_8b63369ecba3e9e251250bb2,1,2023-06-06T12:58:33,2023-06-06T13:18:33,M,30~39,order_completed,0,0,ended
session_bd364263ca43aaadd5dbc25e,1,2023-06-06T12:58:59,2023-06-06T13:31:59,M,50+,order_completed,1,1,ended
session_c88640cb674107aa6264a086,1,2023-06-06T13:00:23,2023-06-06T13:23:23,M,30~39,order_completed,0,0,ended
session_0e636325a8e9cd379edc560c,1,2023-06-06T13:02:38,2023-06-06T13:12:38,M,30~39,order_completed,0,0,ended
session_8428444cc63085057fd79b80,1,2023-06-06T13:01:21,2023-06-06T13:23:21,F,30~39,order_completed,0,0,ended
session_4837e1111a4128ba31110153,1,2023-06-06T13:01:46,2023-06-06T13:30:46,M,40~49,order_completed,0,0,ended
session_4b5b806f0a45eade53b70d44,1,2023-06-06T13:05:16,2023-06-06T13:25:16,M,50+,order_completed,0,0,ended
session_d7c94c155e40cd83fc59d43e,1,2023-06-06T13:04:16,2023-06-06T13:20:16,M,40~49,order_completed,0,0,ended
session_127186c8a788fb847d09b735,1,2023-06-06T13:02:22,2023-06-06T13:28:22,F,40~49,order_completed,0,0,ended
session_17abb0986c660736a2ff6aa7,1,2023-06-06T13:07:29,2023-06-06T13:28:29,F,50+,order_completed,0,0,ended
session_e3d77851ae9c5ece17d2ee54,1,2023-06-06T13:09:00,2023-06-06T13:35:00,M,30~39,order_completed,0,0,ended
session_fe449081ae641c0ad9761001,1,2023-06-06T13:08:46,2023-06-06T13:26:46,M,40~49,order_completed,0,0,ended
session_805df3535aaa3dfdb124196a,1,2023-06-06T13:05:11,2023-06-06T13:36:11,M,20~29,order_completed,0,0,ended
session_cc37313d9ae4a103fb0e7f5e,1,2023-06-06T13:16:07,2023-06-06T13:41:07,F,20~29,order_completed,0,0,ended
session_c0c2daa69b062b188e8c2959,1,2023-06-06T13:15:55,2023-06-06T13:26:55,M,20~29,order_completed,0,0,ended
session_1f68cd9d32123ba8c3e78fb4,1,2023-06-06T13:15:39,2023-06-06T13:31:39,M,20~29,order_completed,0,0,ended
session_7f7b29df7b32170eaa1b5bd0,1,2023-06-06T13:11:12,2023-06-06T13:31:12,F,30~39,order_completed,0,0,ended
session_9bb6dc48c8919b582a2a7927,1,2023-06-06T13:12:52,2023-06-06T13:45:52,M,20~29,order_completed,0,0,ended
session_4026e13a01cf2dabd0656b0c,1,2023-06-06T13:23:07,2023-06-06T13:49:07,M,50+,order_completed,0,0,ended
session_718cd2fc6fdec77a44e0cfe8,1,2023-06-06T13:22:52,2023-06-06T13:37:52,M,30~39,order_completed,0,0,ended
session_d24b541b204f163dbda555f7,1,2023-06-06T13:21:48,2023-06-06T13:37:48,F,30~39,order_completed,0,0,ended
session_885bedf17544dfea403a0c43,1,2023-06-06T13:20:18,2023-06-06T13:36:18,M,40~49,order_completed,0,0,ended
session_d0becce184f0a8bd1de823bf,1,2023-06-06T13:27:29,2023-06-06T13:55:29,F,40~49,order_completed,0,0,ended
session_3422e0910da7295e7cbfae2b,1,2023-06-06T13:26:53,2023-06-06T13:40:53,F,40~49,order_completed,0,0,ended
session_27afe54c65bafe2947c78938,1,2023-06-06T13:29:01,2023-06-06T14:02:01,F,50+,order_completed,0,0,ended
session_903327ea46757232f7e2e664,1,2023-06-06T13:33:41,2023-06-06T13:45:41,M,40~49,order_completed,0,0,ended
session_1e292dd3690f78cdde4d5939,1,2023-06-06T13:36:27,2023-06-06T13:57:27,F,40~49,order_completed,0,0,ended
session_086baa3d88ce3c8aa6435f29,1,2023-06-06T13:34:46,2023-06-06T13:55:46,F,30~39,order_completed,0,0,ended
session_a173ce563e07325f37ae1a8c,1,2023-06-06T13:33:08,2023-06-06T13:56:08,F,20~29,order_completed,0,0,ended
session_c2e020c8e577870bc85aa979,1,2023-06-06T13:34:10,2023-06-06T14:10:10,M,30~39,order_completed,0,0,ended
session_d85b23ca8abbf09d3fcd9237,1,2023-06-06T13:44:35,2023-06-06T14:08:35,F,40~49,order_completed,0,0,ended
session_e65eb9e9dae599f6cad9a677,1,2023-06-06T13:45:41,2023-06-06T13:51:41,M,50+,order_completed,1,0,ended
session_4965702cc9c8fe51470f0742,1,2023-06-06T13:47:35,2023-06-06T14:14:35,M,50+,order_completed,1,0,ended
session_fd69cc0791d045d3253867bf,1,2023-06-06T13:48:03,2023-06-06T14:13:03,F,20~29,order_completed,0,0,ended
session_a92a3abda07053642158ab5c,1,2023-06-06T13:48:13,2023-06-06T14:05:13,M,50+,order_completed,1,0,ended
session_055122db171d615e7f352967,1,2023-06-06T13:45:11,2023-06-06T14:18:11,M,40~49,order_completed,0,0,ended
session_cb25c04de49f2d4cc0c03389,1,2023-06-06T13:44:35,2023-06-06T14:09:35,M,40~49,order_completed,0,0,ended
session_7976a3504e88ddb524de1a8c,1,2023-06-06T13:46:44,2023-06-06T14:09:44,F,40~49,order_completed,0,0,ended
session_1cc7917fbf94b9cb5401af59,1,2023-06-06T13:52:00,2023-06-06T14:16:00,M,30~39,order_completed,0,0,ended
session_247ace46af526649eadd1cdb,1,2023-06-06T13:49:10,2023-06-06T14:14:10,F,30~39,order_completed,0,0,ended
session_2c45bc16ccd55a6f8152da5d,1,2023-06-06T13:50:32,2023-06-06T14:17:32,M,40~49,order_completed,0,0,ended
session_b884f7bcdb16413f059ce007,1,2023-06-06T13:55:37,2023-06-06T14:21:37,M,50+,order_completed,1,1,ended
session_f627ff1e5af8c1ec0f425830,1,2023-06-06T13:56:44,2023-06-06T14:14:44,M,20~29,order_completed,0,0,ended
session_deeca08ed364f2eac3cd0882,1,2023-06-06T13:54:32,2023-06-06T14:10:32,M,20~29,order_completed,0,0,ended
session_34babd4d46acb79ed513c583,1,2023-06-06T14:05:44,2023-06-06T14:14:44,M,40~49,order_completed,0,0,ended
session_74a815813a42f5c9d60ea21c,1,2023-06-06T14:03:07,2023-06-06T14:16:07,F,30~39,order_completed,0,0,ended
session_5fa1aa590ad05a07331ede9e,1,2023-06-06T14:01:17,2023-06-06T14:12:17,F,30~39,order_completed,0,0,ended
session_4eb8d39f7fddf36ec5aa3d19,1,2023-06-06T14:03:17,2023-06-06T14:32:17,F,20~29,order_completed,0,0,ended
session_914898260fa159ee32fcd382,1,2023-06-06T14:03:59,2023-06-06T14:15:59,F,20~29,order_completed,0,0,ended
session_57768f8b73ce9e44db6d8627,1,2023-06-06T14:06:32,2023-06-06T14:27:32,M,40~49,order_completed,0,0,ended
session_13518adc4605c12d1d17d0a0,1,2023-06-06T13:59:39,2023-06-06T14:29:39,F,20~29,order_completed,0,0,ended
session_122b3e216970616a8706e3fd,1,2023-06-06T14:09:56,2023-06-06T14:15:56,M,30~39,order_completed,0,0,ended
session_24973bbb0d347639617de018,1,2023-06-06T14:03:25,2023-06-06T14:31:25,F,30~39,order_completed,0,0,ended
session_035489184842f5e10a34bbe0,1,2023-06-06T14:10:48,2023-06-06T14:21:48,F,50+,order_completed,0,0,ended
session_10a0d2966cf16a4b85bfa92c,1,2023-06-06T14:04:41,2023-06-06T14:24:41,F,40~49,order_completed,0,0,ended
session_b9498cfe82ce525bdb75f201,1,2023-06-06T14:09:25,2023-06-06T14:33:25,F,20~29,order_completed,0,0,ended
session_39be26a39be86f436d0ba312,1,2023-06-06T14:08:58,2023-06-06T14:40:58,F,40~49,order_completed,0,0,ended
session_5c4048c11985fa77207bc2ea,1,2023-06-06T14:15:42,2023-06-06T14:31:42,M,40~49,order_completed,0,0,ended
session_1e03d3b92192498b3e31d119,1,2023-06-06T14:13:01,2023-06-06T14:31:01,F,20~29,order_completed,0,0,ended
session_2605eb38de695ae0e6ef8e77,1,2023-06-06T14:12:34,2023-06-06T14:39:34,M,20~29,order_completed,0,0,ended
session_2639979d6560a465df68144a,1,2023-06-06T14:12:08,2023-06-06T14:35:08,F,20~29,order_completed,0,0,ended
session_f39a29452519d6c14eabea17,1,2023-06-06T14:15:47,2023-06-06T14:37:47,F,20~29,order_completed,0,0,ended
session_634a86cd575667913ea8e27b,1,2023-06-06T14:17:43,2023-06-06T14:53:43,F,30~39,order_completed,0,0,ended
session_f721753a2a4ac8edf3db7cda,1,2023-06-06T14:23:05,2023-06-06T14:41:05,F,40~49,order_completed,0,0,ended
session_92327fad2dffcb8caa94529e,1,2023-06-06T14:26:02,2023-06-06T14:36:02,F,40~49,order_completed,0,0,ended
session_5c21b88f44c610e134c2d4f8,1,2023-06-06T14:26:08,2023-06-06T14:52:08,F,30~39,order_completed,0,0,ended
session_55f7171ae70b91686a904d8d,1,2023-06-06T14:28:04,2023-06-06T14:54:04,M,20~29,order_completed,0,0,ended
session_13a4f178bb72d738ebfd7631,1,2023-06-06T14:26:27,2023-06-06T14:55:27,F,20~29,order_completed,0,0,ended
session_e69623ce83bce7f7134548ae,1,2023-06-06T14:25:01,2023-06-06T14:59:01,F,50+,order_completed,0,0,ended
session_1939e1a6debb0b094a541562,1,2023-06-06T14:30:18,2023-06-06T14:58:18,M,50+,order_completed,0,0,ended
session_cc1d905b12350966373f8a86,1,2023-06-06T14:32:10,2023-06-06T14:51:10,M,20~29,order_completed,0,0,ended
session_beb4e70e31a2e2f1cbf9ebb3,1,2023-06-06T14:29:47,2023-06-06T15:02:47,F,40~49,order_completed,0,0,ended
session_859c8cba9773e9e55187e240,1,2023-06-06T14:33:25,2023-06-06T14:57:25,M,20~29,order_completed,0,0,ended
session_fb8e0907e36aa313f97fddaf,1,2023-06-06T14:33:16,2023-06-06T15:06:16,M,20~29,order_completed,0,0,ended
session_9c1ebb8fc625cb05cb9fc45e,1,2023-06-06T14:31:46,2023-06-06T14:49:46,M,20~29,order_completed,0,0,ended
session_91263905dd295a8df6fb20d9,1,2023-06-06T14:36:01,2023-06-06T14:53:01,M,30~39,order_completed,0,0,ended
session_e987ac708db876a7be84931a,1,2023-06-06T14:40:50,2023-06-06T15:01:50,F,30~39,order_completed,0,0,ended
session_bc0fd4969b76a0b1bf259da7,1,2023-06-06T14:36:20,2023-06-06T15:05:20,F,20~29,order_completed,0,0,ended
session_0bac7695ae927f2915c654aa,1,2023-06-06T14:44:51,2023-06-06T15:04:51,M,20~29,order_completed,0,0,ended
session_17ddb9fdcdc040c0ca942fa0,1,2023-06-06T14:49:45,2023-06-06T15:05:45,F,50+,order_completed,1,0,ended
session_4c8d44ded642b64779727257,1,2023-06-06T14:46:34,2023-06-06T15:08:34,F,30~39,order_completed,0,0,ended
session_fe6d1e50f29afbb73fbe1704,1,2023-06-06T14:52:20,2023-06-06T15:10:20,M,20~29,order_completed,0,0,ended
session_3090c1254e5aca205209daa9,1,2023-06-06T14:53:17,2023-06-06T15:20:17,M,30~39,order_completed,0,0,ended
session_35bbf127c129350aa6b0ba48,1,2023-06-06T14:54:04,2023-06-06T15:06:04,F,20~29,order_completed,0,0,ended
session_4162f565bd7e5412bb5c2ba4,1,2023-06-06T14:59:07,2023-06-06T15:15:07,M,50+,order_completed,0,0,ended
session_f22da9b3aded1a258bce3773,1,2023-06-06T14:54:25,2023-06-06T15:25:25,M,20~29,order_completed,0,0,ended
session_c634366e374a8564d6de5137,1,2023-06-06T14:57:29,2023-06-06T15:07:29,M,30~39,order_completed,0,0,ended
session_2876b1874eebe73f3b473e41,1,2023-06-06T14:58:28,2023-06-06T15:12:28,F,30~39,order_completed,0,0,ended
session_bc1a0ce029249bc797544e7e,1,2023-06-06T15:03:31,2023-06-06T15:27:31,M,30~39,order_completed,0,0,ended
session_b559efefeb1ac87233f870ad,1,2023-06-06T15:01:12,2023-06-06T15:15:12,M,40~49,order_completed,0,0,ended
session_78507e6f46b7f267e55d53a3,1,2023-06-06T15:00:27,2023-06-06T15:27:27,M,50+,order_completed,1,1,ended
session_901114ba5b9264de72fac705,1,2023-06-06T15:06:10,2023-06-06T15:24:10,F,40~49,order_completed,0,0,ended
session_f6a00c3cc476eadb8c4f579b,1,2023-06-06T15:02:29,2023-06-06T15:36:29,F,30~39,order_completed,0,0,ended
session_dbd877e3f428c6f594e0273a,1,2023-06-06T15:05:52,2023-06-06T15:29:52,M,40~49,order_completed,0,0,ended
session_d1dc87c9fd7057f71a61e4a2,1,2023-06-06T15:03:59,2023-06-06T15:21:59,M,50+,order_completed,1,1,ended
session_fc45684bfab0dc7577d3efdc,1,2023-06-06T15:08:29,2023-06-06T15:42:29,M,40~49,order_completed,0,0,ended
session_b4a61255b6d31cd2297799c4,1,2023-06-06T15:15:02,2023-06-06T15:39:02,M,20~29,order_completed,0,0,ended
session_ea4978d955dc1a6b2e046a30,1,2023-06-06T15:14:52,2023-06-06T15:39:52,M,30~39,order_completed,0,0,ended
session_354139d8bb4d889d317c2a9b,1,2023-06-06T15:12:08,2023-06-06T15:31:08,F,20~29,order_completed,0,0,ended
session_24247a3b8956bed19694a8a6,1,2023-06-06T15:12:28,2023-06-06T15:32:28,M,20~29,order_completed,0,0,ended
session_8e0e72b97b94e79f355e7cf1,1,2023-06-06T15:11:47,2023-06-06T15:46:47,F,20~29,order_completed,0,0,ended
session_1824d7c0d72789287da5608a,1,2023-06-06T15:14:20,2023-06-06T15:31:20,F,50+,order_completed,0,0,ended
session_e61547dc82fdebfd1b76d846,1,2023-06-06T15:22:03,2023-06-06T15:48:03,M,20~29,order_completed,0,0,ended
session_3d1abf971f185278f2c52041,1,2023-06-06T15:18:39,2023-06-06T15:33:39,M,30~39,order_completed,0,0,ended
session_0af7f4207bc777ecd53dc9cd,1,2023-06-06T15:15:57,2023-06-06T15:42:57,M,20~29,order_completed,0,0,ended
session_cd290a1229365ef5794295af,1,2023-06-06T15:21:14,2023-06-06T15:44:14,F,50+,order_completed,0,0,ended
session_0a93d620992d495404fcea7a,1,2023-06-06T15:28:41,2023-06-06T15:46:41,M,20~29,order_completed,0,0,ended
session_337b84ac4f488e6f0b93d83a,1,2023-06-06T15:26:18,2023-06-06T15:36:18,M,40~49,order_completed,0,0,ended
session_8b838c189cc3313f81045fc4,1,2023-06-06T15:27:48,2023-06-06T15:40:48,M,30~39,order_completed,0,0,ended
session_ecef82c7d1f35c1f8b439171,1,2023-06-06T15:27:45,2023-06-06T15:43:45,F,30~39,order_completed,0,0,ended
session_8b942cdd27db679f186db901,1,2023-06-06T15:30:19,2023-06-06T15:46:19,F,20~29,order_completed,0,0,ended
session_b4830cf40519c1ce343a7dae,1,2023-06-06T15:30:44,2023-06-06T15:51:44,F,50+,order_completed,0,0,ended
session_7a0f3a68cf5da99303488243,1,2023-06-06T15:33:47,2023-06-06T15:56:47,M,20~29,order_completed,0,0,ended
session_8c938d8553b9c352097c87b9,1,2023-06-06T15:28:40,2023-06-06T15:59:40,F,20~29,order_completed,0,0,ended
session_b45ddaed0d76d0a2065a601d,1,2023-06-06T15:29:40,2023-06-06T15:56:40,F,50+,order_completed,0,0,ended
session_0cae43e1602b3f23efcb6b43,1,2023-06-06T15:28:43,2023-06-06T16:01:43,M,50+,order_completed,1,1,ended
session_06a4a96ea2a13c27e6035bae,1,2023-06-06T15:38:09,2023-06-06T16:00:09,M,30~39,order_completed,0,0,ended
session_c7c8178c7aaa33a42168ef1e,1,2023-06-06T15:37:29,2023-06-06T15:48:29,M,20~29,order_completed,0,0,ended
session_3e41d5238b61932ed350ba5c,1,2023-06-06T15:36:22,2023-06-06T16:00:22,M,30~39,order_completed,0,0,ended
session_4135e6a63bd0d90558d2f0cf,1,2023-06-06T15:39:48,2023-06-06T15:56:48,F,40~49,order_completed,0,0,ended
session_d4a3d0f0573a256cb963266f,1,2023-06-06T15:44:33,2023-06-06T16:04:33,F,50+,order_completed,1,0,ended
session_f3afba666e0bd2e9c56934c8,1,2023-06-06T15:37:20,2023-06-06T16:02:20,F,20~29,order_completed,0,0,ended
session_d340880570a2e0fd669ceb27,1,2023-06-06T15:40:22,2023-06-06T16:04:22,M,20~29,order_completed,0,0,ended
session_74405431fab10e2e4e7b6c65,1,2023-06-06T15:44:16,2023-06-06T16:14:16,M,30~39,order_completed,0,0,ended
session_00ddfccc06b08774122da36b,1,2023-06-06T15:47:15,2023-06-06T16:06:15,M,30~39,order_completed,0,0,ended
session_d3609c65a74f91843046d50b,1,2023-06-06T15:48:32,2023-06-06T16:06:32,M,40~49,order_completed,0,0,ended
session_8997b6dc795a39487fde9bdb,1,2023-06-06T15:51:21,2023-06-06T16:00:21,F,50+,order_completed,0,0,ended
session_8c640069ac1def50edcd1d83,1,2023-06-06T15:53:34,2023-06-06T16:00:34,F,40~49,order_completed,0,0,ended
session_fc99d10f81d7bb9396e901dc,1,2023-06-06T15:51:34,2023-06-06T16:00:34,F,20~29,order_completed,0,0,ended
session_4fffe9c00a8a821f2ef8264f,1,2023-06-06T15:52:14,2023-06-06T16:18:14,F,40~49,order_completed,0,0,ended
session_f430bfd659f366f794e8f52f,1,2023-06-06T15:55:02,2023-06-06T16:04:02,F,40~49,order_completed,0,0,ended
session_f641eccfef998fb9178ca0f7,1,2023-06-06T15:51:08,2023-06-06T16:22:08,M,20~29,order_completed,0,0,ended
session_a5ebd0250fcc86cff132b74e,1,2023-06-06T15:55:17,2023-06-06T16:07:17,F,20~29,order_completed,0,0,ended
session_c9576773d648b8bec1fecc98,1,2023-06-06T15:49:48,2023-06-06T16:14:48,F,50+,order_completed,1,0,ended
session_77fc867f9691034fedaafcd1,1,2023-06-06T15:57:30,2023-06-06T16:09:30,F,30~39,order_completed,0,0,ended
session_07988df0c2251106e66e866e,1,2023-06-06T15:59:17,2023-06-06T16:20:17,M,40~49,order_completed,0,0,ended
session_b65a3adc6bc2762a99bc5bfb,1,2023-06-06T15:57:00,2023-06-06T16:26:00,F,40~49,order_completed,0,0,ended
session_1ac84d82fa3fe586e163e4b4,1,2023-06-06T16:02:09,2023-06-06T16:20:09,M,30~39,order_completed,0,0,ended
session_2b33a1344cf8a901012cb576,1,2023-06-06T15:59:55,2023-06-06T16:29:55,M,40~49,order_completed,0,0,ended
session_715e984c5eb793915bf40f47,1,2023-06-06T15:59:24,2023-06-06T16:15:24,F,50+,order_completed,1,0,ended
session_b2ce9af1bad021379f1b23f4,1,2023-06-06T16:04:28,2023-06-06T16:31:28,M,50+,order_completed,0,0,ended
session_746604a8d4f04a8c28e29ebd,1,2023-06-06T15:59:11,2023-06-06T16:13:11,F,40~49,order_completed,0,0,ended
session_75caf7a1600d870e5e23f5ad,1,2023-06-06T16:03:12,2023-06-06T16:27:12,M,20~29,order_completed,0,0,ended
session_69f13a2d9e3dd206c452fdb0,1,2023-06-06T15:59:53,2023-06-06T16:24:53,F,20~29,order_completed,0,0,ended
session_08c353ea4e82ffc40014e72a,1,2023-06-06T16:04:27,2023-06-06T16:24:27,M,20~29,order_completed,0,0,ended
session_8f258d33c1ee6edbd88b7f6d,1,2023-06-06T16:02:01,2023-06-06T16:35:01,F,30~39,order_completed,0,0,ended
session_4ba267d1de97f4e0fbf2e75d,1,2023-06-06T16:10:54,2023-06-06T16:21:54,M,30~39,order_completed,0,0,ended
session_b9eb1db15a7a6c2825d1a0d2,1,2023-06-06T16:11:46,2023-06-06T16:25:46,M,20~29,order_completed,0,0,ended
session_cf26b9fedb6314cf50cd92b0,1,2023-06-06T16:11:01,2023-06-06T16:44:01,M,20~29,order_completed,0,0,ended
session_0599182f99460fc1a8924968,1,2023-06-06T16:16:23,2023-06-06T16:37:23,F,20~29,order_completed,0,0,ended
session_71dff35a98d1c20a338bfe0e,1,2023-06-06T16:20:49,2023-06-06T16:29:49,F,40~49,order_completed,0,0,ended
session_4cee568f8f3a7da787fedb15,1,2023-06-06T16:22:16,2023-06-06T16:28:16,M,30~39,order_completed,0,0,ended
session_9a38567b46b84a0add853ebd,1,2023-06-06T16:17:11,2023-06-06T16:38:11,F,40~49,order_completed,0,0,ended
session_a1133743bd40d01d99ac952b,1,2023-06-06T16:28:12,2023-06-06T16:41:12,F,40~49,order_completed,0,0,ended
session_d3eda5ad7f7189071b4b6f7f,1,2023-06-06T16:27:14,2023-06-06T16:37:14,M,40~49,order_completed,0,0,ended
session_b4a9424351396fde9cc48950,1,2023-06-06T16:22:17,2023-06-06T16:39:17,M,20~29,order_completed,0,0,ended
session_9bf5d52738bea0ab1b9624e5,1,2023-06-06T16:18:43,2023-06-06T16:37:43,F,40~49,order_completed,0,0,ended
session_12cdde3c670c2b49f33c4756,1,2023-06-06T16:21:01,2023-06-06T16:47:01,F,40~49,order_completed,0,0,ended
session_3778aa4e681a4793789d7acc,1,2023-06-06T16:23:43,2023-06-06T16:46:43,F,40~49,order_completed,0,0,ended
session_c3fca42212be098ac68d6b27,1,2023-06-06T16:20:42,2023-06-06T16:52:42,F,50+,order_completed,1,1,ended
session_295682b7a8bb2474609dbc3a,1,2023-06-06T16:23:58,2023-06-06T16:56:58,M,40~49,order_completed,0,0,ended
session_36e32259cdeaff7602e44802,1,2023-06-06T16:25:16,2023-06-06T16:54:16,F,50+,order_completed,1,0,ended
session_82589f78429122f53c130c86,1,2023-06-06T16:33:59,2023-06-06T16:44:59,M,40~49,order_completed,0,0,ended
session_6ddb7362894fc3076e74d694,1,2023-06-06T16:31:27,2023-06-06T16:55:27,M,50+,order_completed,0,0,ended
session_82321e5968ad4a04551f5e36,1,2023-06-06T16:35:22,2023-06-06T17:04:22,F,20~29,order_completed,0,0,ended
session_e9e0c03093e281e9a106dcfe,1,2023-06-06T16:36:35,2023-06-06T16:54:35,F,40~49,order_completed,0,0,ended
session_8ed620340ffce2130c38d6fc,1,2023-06-06T16:36:53,2023-06-06T16:59:53,M,20~29,order_completed,0,0,ended
session_b9bf6ada50c4bb999529c343,1,2023-06-06T16:37:04,2023-06-06T17:00:04,F,30~39,order_completed,0,0,ended
session_9d9d8d3e3571ea05d4da4ada,1,2023-06-06T16:37:34,2023-06-06T17:00:34,M,20~29,order_completed,0,0,ended
session_658d06905de0c72f67972e7c,1,2023-06-06T16:38:48,2023-06-06T16:51:48,M,30~39,order_completed,0,0,ended
session_8bbbc2c2ff853dba253cfc44,1,2023-06-06T16:36:47,2023-06-06T16:48:47,M,30~39,order_completed,0,0,ended
session_db51640527f709c0e7c4e68c,1,2023-06-06T16:41:45,2023-06-06T17:01:45,M,40~49,order_completed,0,0,ended
session_40050ebf17fde7bfeaba0823,1,2023-06-06T16:45:11,2023-06-06T16:54:11,F,40~49,order_completed,0,0,ended
session_c597e844370f7cf59cab796a,1,2023-06-06T16:38:52,2023-06-06T16:55:52,M,30~39,order_completed,0,0,ended
session_2513c4e53be5e046e75c9992,1,2023-06-06T16:39:44,2023-06-06T17:09:44,F,30~39,order_completed,0,0,ended
session_b28e80b4d4321334b0387233,1,2023-06-06T16:45:26,2023-06-06T17:00:26,F,30~39,order_completed,0,0,ended
session_ba81de7405f718de72e56646,1,2023-06-06T16:51:29,2023-06-06T17:07:29,F,20~29,order_completed,0,0,ended
session_a567a5bfc9b10b4221660c06,1,2023-06-06T16:46:34,2023-06-06T17:04:34,M,30~39,order_completed,0,0,ended
session_9d0a24ca73fcc0bf8dfb97e6,1,2023-06-06T16:56:54,2023-06-06T17:15:54,M,20~29,order_completed,0,0,ended
session_bbd81e2c6319f02104a92eb7,1,2023-06-06T16:59:53,2023-06-06T17:22:53,F,40~49,order_completed,0,0,ended
session_9fc97619b6db4f138cbfb4e3,1,2023-06-06T16:55:11,2023-06-06T17:12:11,M,40~49,order_completed,0,0,ended
session_031a7a064e421164f5b2fb39,1,2023-06-06T16:59:09,2023-06-06T17:26:09,F,50+,order_completed,1,0,ended
session_a356b4a2913874603af8d72c,1,2023-06-06T17:02:50,2023-06-06T17:25:50,F,30~39,order_completed,0,0,ended
session_68b7e2a97b264886e281b593,1,2023-06-06T16:59:05,2023-06-06T17:28:05,M,30~39,order_completed,0,0,ended
session_731427c0930b4c37c8440b8b,1,2023-06-06T17:03:47,2023-06-06T17:36:47,F,20~29,order_completed,0,0,ended
session_a97ff01d180eaeef9a60e9f4,1,2023-06-06T17:05:53,2023-06-06T17:30:53,M,40~49,order_completed,0,0,ended
session_06c7af2a4cf5c5ef876c3a28,1,2023-06-06T17:08:21,2023-06-06T17:35:21,F,20~29,order_completed,0,0,ended
session_4f07bb20387584c4fda090a5,1,2023-06-06T17:07:22,2023-06-06T17:31:22,M,20~29,order_completed,0,0,ended
session_7af5cc7a61a70bab9c33d26c,1,2023-06-06T17:08:32,2023-06-06T17:39:32,M,30~39,order_completed,0,0,ended
session_ef22b4cb37c56ca9a29f0663,1,2023-06-06T17:06:48,2023-06-06T17:21:48,F,40~49,order_completed,0,0,ended
session_422454f1f0fac56a9b45bcae,1,2023-06-06T17:12:42,2023-06-06T17:33:42,M,20~29,order_completed,0,0,ended
session_3594669163f5787853b417d8,1,2023-06-06T17:12:22,2023-06-06T17:35:22,F,40~49,order_completed,0,0,ended
session_1e0d2e645db58fd47448b378,1,2023-06-06T17:08:09,2023-06-06T17:44:09,M,20~29,order_completed,0,0,ended
session_bda8fa670180475b3e265b73,1,2023-06-06T17:12:28,2023-06-06T17:39:28,F,30~39,order_completed,0,0,ended
session_1888b604fea61b5437eb5f22,1,2023-06-06T17:17:38,2023-06-06T17:39:38,F,20~29,order_completed,0,0,ended
session_e8e786a45e316e73d3b952ea,1,2023-06-06T17:15:46,2023-06-06T17:33:46,F,30~39,order_completed,0,0,ended
