user_id,gender,age,age_band,age_5,job,area,reg_date
U1310,여,32,30대,30~34,사무/기술직,서울,2024-04-01
U1531,여,43,40대,40~44,기능/작업직,충북,2023-12-13
U0999,남,59,50대,55~59,전업주부,부산,2024-01-29
U1235,여,32,30대,30~34,사무/기술직,경기,2024-03-11
U0908,남,55,50대,55~59,기타,경남,2024-02-03
U1871,여,57,50대,55~59,대학생,경기,2023-04-24
U0142,남,29,20대,25~29,무직,경남,2023-12-18
U0313,남,31,30대,30~34,기능/작업직,강원,2024-04-08
U1484,여,42,40대,40~44,전업주부,서울,2024-01-04
U0601,남,46,40대,45~49,사무/기술직,경남,2023-03-19
U1395,여,37,30대,35~39,경영/관리직,대구,2024-10-19
U1359,여,36,30대,35~39,전업주부,서울,2023-11-22
U0965,남,56,50대,55~59,사무/기술직,경기,2024-02-14
U0532,남,40,40대,40~44,사무/기술직,경남,2023-01-17
U0314,남,31,30대,30~34,자영업,경기,2024-12-01
U1575,여,48,40대,45~49,대학생,대전,2023-02-15
U1697,여,49,40대,45~49,무직,울산,2024-05-23
U1710,여,50,50대,50~54,경영/관리직,충북,2024-08-31
U1399,여,35,30대,35~39,사무/기술직,인천,2024-05-19
U1267,여,30,30대,30~34,사무/기술직,인천,2023-05-04
U0509,남,44,40대,40~44,사무/기술직,경기,2024-03-10
U0623,남,45,40대,45~49,사무/기술직,부산,2024-01-11
U0972,남,57,50대,55~59,판매/영업,서울,2024-01-19
U1671,여,49,40대,45~49,기능/작업직,경기,2023-01-31
U0096,남,25,20대,25~29,사무/기술직,인천,2023-08-26
U0718,남,45,40대,45~49,사무/기술직,경기,2024-07-31
U0270,남,33,30대,30~34,사무/기술직,대전,2024-11-30
U0152,남,27,20대,25~29,사무/기술직,강원,2023-09-29
U1961,여,59,50대,55~59,기타,대구,2023-06-27
U0759,남,51,50대,50~54,기타,대전,2023-06-23
U1459,여,42,40대,40~44,전업주부,경기,2023-02-20
U0798,남,53,50대,50~54,사무/기술직,대구,2024-10-17
U0701,남,46,40대,45~49,대학생,부산,2024-09-16
U0472,남,43,40대,40~44,사무/기술직,세종,2024-02-19
U0667,남,46,40대,45~49,전업주부,서울,2023-06-22
U1646,여,45,40대,45~49,경영/관리직,경남,2023-12-21
U1262,여,34,30대,30~34,자유/전문직,서울,2023-05-13
U1513,여,43,40대,40~44,경영/관리직,서울,2023-06-02
U1050,여,20,20대,20~24,사무/기술직,대전,2023-12-01
U1573,여,47,40대,45~49,자유/전문직,경북,2023-03-05
U1215,여,25,20대,25~29,전업주부,서울,2024-09-25
U0558,남,40,40대,40~44,자영업,광주,2024-09-21
U1415,여,35,30대,35~39,사무/기술직,세종,2023-03-03
U1363,여,38,30대,35~39,사무/기술직,경기,2024-04-25
U1184,여,26,20대,25~29,자유/전문직,대전,2023-03-21
U1675,여,49,40대,45~49,사무/기술직,대전,2023-07-24
U1420,여,39,30대,35~39,대학생,서울,2024-02-22
U0053,남,24,20대,20~24,농업,경기,2024-05-08
U1249,여,30,30대,30~34,사무/기술직,서울,2024-02-19
U0005,남,24,20대,20~24,전업주부,경기,2024-08-20
U0226,남,32,30대,30~34,사무/기술직,울산,2023-08-23
U1165,여,27,20대,25~29,사무/기술직,경남,2023-12-13
U0543,남,41,40대,40~44,무직,경기,2024-08-03
U1431,여,36,30대,35~39,기타,제주,2023-04-09
U0514,남,43,40대,40~44,무직,서울,2023-08-06
U1270,여,31,30대,30~34,전업주부,서울,2023-04-01
U1253,여,32,30대,30~34,기타,서울,2024-04-24
U0905,남,58,50대,55~59,자유/전문직,대구,2023-08-06
U1964,여,59,50대,55~59,전업주부,경북,2023-04-24
U0818,남,53,50대,50~54,판매/영업,경기,2023-08-10
U0952,남,59,50대,55~59,경영/관리직,전북,2023-02-23
U1872,여,55,50대,55~59,기능/작업직,경기,2023-10-24
U1251,여,34,30대,30~34,대학생,서울,2024-10-15
U1554,여,44,40대,40~44,기타,전남,2023-07-18
U0791,남,51,50대,50~54,사무/기술직,대전,2024-07-09
U0348,남,36,30대,35~39,기능/작업직,충남,2023-03-26
U0890,남,57,50대,55~59,사무/기술직,광주,2023-03-15
U0638,남,48,40대,45~49,사무/기술직,경기,2024-03-28
U1628,여,49,40대,45~49,자유/전문직,대전,2024-05-13
U1870,여,58,50대,55~59,판매/영업,인천,2023-06-10
U0061,남,22,20대,20~24,사무/기술직,인천,2024-06-05
U1153,여,25,20대,25~29,기타,경기,2024-07-31
U1861,여,59,50대,55~59,자영업,서울,2023-04-12
U1477,여,42,40대,40~44,경영/관리직,인천,2024-06-08
U0161,남,26,20대,25~29,자영업,울산,2023-05-09
U0471,남,44,40대,40~44,사무/기술직,경기,2023-07-23
U0196,남,25,20대,25~29,사무/기술직,경기,2023-08-09
U1538,여,40,40대,40~44,기타,대구,2024-09-29
U1397,여,39,30대,35~39,전업주부,충북,2024-04-26
U0776,남,53,50대,50~54,무직,강원,2024-07-25
U0052,남,23,20대,20~24,사무/기술직,서울,2024-02-07
U1926,여,58,50대,55~59,전업주부,부산,2024-05-09
U0463,남,43,40대,40~44,대학생,강원,2023-05-09
U1203,여,26,20대,25~29,사무/기술직,강원,2023-06-25
U0553,남,41,40대,40~44,전업주부,경기,2024-02-26
U1928,여,59,50대,55~59,사무/기술직,서울,2023-09-28
U1660,여,46,40대,45~49,사무/기술직,부산,2023-06-01
U1458,여,43,40대,40~44,전업주부,대구,2023-09-18
U1749,여,52,50대,50~54,경영/관리직,서울,2024-06-09
U1110,여,27,20대,25~29,사무/기술직,충북,2023-02-02
U1837,여,52,50대,50~54,사무/기술직,경기,2024-10-30
U1703,여,51,50대,50~54,경영/관리직,경남,2023-10-02
U0955,남,55,50대,55~59,자영업,경기,2024-10-03
U1034,여,20,20대,20~24,경영/관리직,부산,2024-03-13
U0721,남,46,40대,45~49,사무/기술직,서울,2024-05-31
U0267,남,33,30대,30~34,사무/기술직,경북,2023-01-27
U1435,여,38,30대,35~39,사무/기술직,서울,2024-08-13
U1908,여,56,50대,55~59,사무/기술직,경기,2024-08-05
U0806,남,53,50대,50~54,자유/전문직,경기,2024-06-29
U1730,여,54,50대,50~54,전업주부,서울,2024-07-12
U1727,여,52,50대,50~54,경영/관리직,경기,2024-03-08
U0044,남,22,20대,20~24,기타,서울,2023-07-27
U1541,여,43,40대,40~44,자유/전문직,경기,2024-05-23
U0492,남,40,40대,40~44,자유/전문직,세종,2023-01-30
U0167,남,27,20대,25~29,판매/영업,광주,2024-09-19
U1040,여,22,20대,20~24,사무/기술직,부산,2023-08-31
U1064,여,21,20대,20~24,자유/전문직,경기,2024-02-07
U1437,여,36,30대,35~39,경영/관리직,인천,2023-07-07
U1156,여,28,20대,25~29,사무/기술직,전북,2024-10-02
U1916,여,55,50대,55~59,사무/기술직,경기,2024-10-28
U0992,남,55,50대,55~59,사무/기술직,서울,2024-01-30
U1600,여,48,40대,45~49,기타,광주,2024-07-22
U1999,여,57,50대,55~59,사무/기술직,충남,2023-01-22
U1974,여,58,50대,55~59,사무/기술직,경북,2023-05-20
U1080,여,22,20대,20~24,사무/기술직,경기,2023-11-16
U1120,여,29,20대,25~29,전업주부,서울,2024-09-29
U1681,여,48,40대,45~49,기타,광주,2023-10-08
U1041,여,23,20대,20~24,사무/기술직,경기,2024-09-07
U0663,남,48,40대,45~49,전업주부,서울,2024-08-08
U1670,여,46,40대,45~49,자유/전문직,서울,2023-10-19
U0151,남,28,20대,25~29,전업주부,경기,2023-03-26
U1079,여,21,20대,20~24,대학생,인천,2024-09-18
U1906,여,56,50대,55~59,자유/전문직,서울,2023-03-15
U0627,남,48,40대,45~49,대학생,서울,2024-06-14
U0635,남,48,40대,45~49,무직,경기,2023-10-26
U0727,남,52,50대,50~54,사무/기술직,서울,2024-03-02
U1669,여,47,40대,45~49,사무/기술직,경기,2023-08-10
U0345,남,39,30대,35~39,기타,대전,2023-03-08
U0060,남,22,20대,20~24,자유/전문직,대전,2024-03-28
U1175,여,28,20대,25~29,대학생,부산,2024-02-07
U1441,여,40,40대,40~44,기타,경남,2023-07-27
U0899,남,59,50대,55~59,무직,세종,2024-07-18
U0977,남,59,50대,55~59,기능/작업직,경기,2024-05-19
U0810,남,54,50대,50~54,기타,경기,2024-11-09
U0901,남,57,50대,55~59,사무/기술직,광주,2024-01-31
U0679,남,47,40대,45~49,자유/전문직,서울,2024-05-29
U0960,남,58,50대,55~59,판매/영업,충북,2024-04-17
U0218,남,33,30대,30~34,대학생,경북,2024-02-24
U0821,남,51,50대,50~54,전업주부,서울,2024-10-27
U1300,여,33,30대,30~34,사무/기술직,서울,2024-01-08
U1113,여,29,20대,25~29,판매/영업,경기,2023-10-21
U0967,남,56,50대,55~59,사무/기술직,대구,2024-11-03
U0080,남,24,20대,20~24,자유/전문직,전남,2023-05-21
U1434,여,36,30대,35~39,전업주부,부산,2024-11-25
U1228,여,31,30대,30~34,사무/기술직,대전,2023-10-17
U0125,남,25,20대,25~29,사무/기술직,경남,2023-08-01
U1545,여,40,40대,40~44,사무/기술직,광주,2024-01-08
U0278,남,32,30대,30~34,자유/전문직,인천,2024-09-23
U0089,남,22,20대,20~24,사무/기술직,충남,2023-11-12
U1828,여,54,50대,50~54,사무/기술직,서울,2024-02-10
U1590,여,45,40대,45~49,경영/관리직,대전,2023-12-02
U0271,남,34,30대,30~34,사무/기술직,경남,2023-01-07
U0681,남,48,40대,45~49,사무/기술직,경기,2023-10-01
U0991,남,58,50대,55~59,자영업,대전,2023-10-12
U0813,남,52,50대,50~54,자영업,경기,2023-01-25
U1942,여,55,50대,55~59,사무/기술직,경북,2023-06-13
U0233,남,34,30대,30~34,사무/기술직,경남,2024-03-31
U0046,남,20,20대,20~24,경영/관리직,전북,2023-05-08
U1112,여,26,20대,25~29,자영업,서울,2023-08-22
U0731,남,51,50대,50~54,경영/관리직,서울,2024-11-09
U1587,여,46,40대,45~49,사무/기술직,제주,2024-09-04
U1025,남,59,50대,55~59,전업주부,대전,2024-08-25
U1904,여,57,50대,55~59,판매/영업,서울,2024-04-05
U0168,남,27,20대,25~29,자유/전문직,경기,2024-05-31
U0655,남,49,40대,45~49,자유/전문직,인천,2023-10-02
U1377,여,38,30대,35~39,사무/기술직,충북,2024-11-04
U1187,여,28,20대,25~29,사무/기술직,서울,2023-11-08
U1104,여,24,20대,20~24,사무/기술직,서울,2024-04-09
U0189,남,29,20대,25~29,사무/기술직,경기,2024-04-24
U1832,여,50,50대,50~54,사무/기술직,경남,2023-02-11
U0457,남,42,40대,40~44,사무/기술직,서울,2024-07-03
U0295,남,34,30대,30~34,사무/기술직,충북,2024-09-04
U1789,여,50,50대,50~54,전업주부,대전,2023-11-01
U1321,여,34,30대,30~34,자유/전문직,경기,2023-03-04
U1131,여,27,20대,25~29,기능/작업직,충북,2023-11-04
U0321,남,32,30대,30~34,자유/전문직,경북,2023-10-02
U1829,여,53,50대,50~54,경영/관리직,경기,2023-09-21
U1588,여,47,40대,45~49,사무/기술직,경기,2024-08-05
U0710,남,48,40대,45~49,기타,경기,2024-06-23
U1118,여,28,20대,25~29,전업주부,부산,2024-01-08
U0446,남,35,30대,35~39,자유/전문직,광주,2024-03-07
U0090,남,22,20대,20~24,기타,인천,2023-04-21
U0416,남,35,30대,35~39,사무/기술직,전남,2023-04-07
U1885,여,59,50대,55~59,대학생,강원,2024-03-31
U0265,남,34,30대,30~34,사무/기술직,강원,2023-11-06
U1534,여,43,40대,40~44,무직,경기,2024-05-25
U1060,여,20,20대,20~24,사무/기술직,서울,2024-09-01
U1987,여,56,50대,55~59,사무/기술직,부산,2024-02-13
U0115,남,26,20대,25~29,사무/기술직,서울,2024-10-01
U1911,여,56,50대,55~59,경영/관리직,서울,2024-09-06
U0957,남,58,50대,55~59,사무/기술직,광주,2024-02-20
U0201,남,28,20대,25~29,사무/기술직,서울,2023-06-23
U1134,여,29,20대,25~29,사무/기술직,대전,2023-07-08
U1664,여,47,40대,45~49,자유/전문직,대구,2024-05-25
U0945,남,55,50대,55~59,기타,광주,2024-07-15
U1147,여,26,20대,25~29,사무/기술직,서울,2024-09-02
U1738,여,54,50대,50~54,사무/기술직,서울,2023-01-22
U1101,여,20,20대,20~24,사무/기술직,대구,2024-04-22
U0606,남,46,40대,45~49,무직,전북,2024-02-04
U0181,남,27,20대,25~29,자유/전문직,경기,2024-06-07
U1847,여,51,50대,50~54,사무/기술직,서울,2023-02-01
U0087,남,24,20대,20~24,대학생,서울,2024-07-14
U0084,남,22,20대,20~24,전업주부,경기,2023-10-05
U0252,남,34,30대,30~34,사무/기술직,서울,2023-10-27
U1051,여,24,20대,20~24,사무/기술직,서울,2023-05-28
U1831,여,53,50대,50~54,사무/기술직,전남,2023-03-29
U1549,여,42,40대,40~44,기능/작업직,대구,2024-08-09
U0551,남,44,40대,40~44,대학생,경기,2023-11-24
U1679,여,45,40대,45~49,대학생,대전,2024-08-11
U1851,여,58,50대,55~59,사무/기술직,서울,2024-03-27
U1581,여,45,40대,45~49,사무/기술직,경기,2024-04-12
U0706,남,49,40대,45~49,전업주부,경기,2023-09-04
U1718,여,54,50대,50~54,기능/작업직,경북,2023-05-30
U0755,남,51,50대,50~54,전업주부,경기,2023-09-03
U1776,여,54,50대,50~54,자영업,서울,2024-05-01
U1465,여,42,40대,40~44,무직,충북,2023-11-22
U1209,여,26,20대,25~29,자영업,인천,2023-08-20
U1674,여,48,40대,45~49,기능/작업직,전북,2023-07-06
U1388,여,39,30대,35~39,사무/기술직,대전,2023-02-02
U1808,여,54,50대,50~54,사무/기술직,세종,2024-05-15
U0214,남,30,30대,30~34,사무/기술직,경기,2023-04-30
U1852,여,58,50대,55~59,전업주부,서울,2024-03-16
U0766,남,53,50대,50~54,대학생,대구,2023-02-24
U1148,여,28,20대,25~29,사무/기술직,서울,2024-07-21
U1810,여,52,50대,50~54,대학생,경기,2023-03-03
U0424,남,38,30대,35~39,사무/기술직,광주,2024-03-12
U0612,남,45,40대,45~49,자유/전문직,서울,2024-06-14
U1896,여,56,50대,55~59,사무/기술직,서울,2024-04-26
U0631,남,49,40대,45~49,사무/기술직,대구,2024-09-10
U1394,여,38,30대,35~39,판매/영업,경기,2023-03-18
U1239,여,32,30대,30~34,사무/기술직,서울,2024-05-21
U0578,남,43,40대,40~44,사무/기술직,경기,2024-11-17
U1023,남,56,50대,55~59,무직,대전,2023-07-20
U0362,남,37,30대,35~39,무직,서울,2023-08-14
U1934,여,59,50대,55~59,전업주부,부산,2023-01-29
U1183,여,25,20대,25~29,사무/기술직,경기,2024-06-22
U1103,여,21,20대,20~24,자유/전문직,서울,2023-09-12
U1882,여,58,50대,55~59,사무/기술직,경기,2023-08-08
U0691,남,47,40대,45~49,사무/기술직,대구,2024-12-02
U1496,여,44,40대,40~44,자영업,대전,2023-03-11
U1076,여,21,20대,20~24,기타,서울,2024-09-23
U0137,남,28,20대,25~29,무직,경북,2023-01-12
U1766,여,53,50대,50~54,기타,경기,2024-09-10
U1903,여,56,50대,55~59,대학생,서울,2023-07-05
U0433,남,38,30대,35~39,사무/기술직,대구,2024-02-10
U1358,여,35,30대,35~39,자유/전문직,경기,2024-08-08
U1728,여,51,50대,50~54,사무/기술직,충북,2023-11-13
U1492,여,42,40대,40~44,자유/전문직,서울,2024-09-08
U0322,남,33,30대,30~34,기능/작업직,서울,2024-04-28
U0069,남,21,20대,20~24,무직,경남,2023-10-05
U0817,남,51,50대,50~54,기타,충남,2023-08-13
U1734,여,50,50대,50~54,전업주부,대전,2024-05-11
U1347,여,37,30대,35~39,전업주부,서울,2024-10-20
U0037,남,22,20대,20~24,기능/작업직,서울,2024-04-27
U1299,여,34,30대,30~34,기능/작업직,대구,2024-11-30
U0173,남,29,20대,25~29,사무/기술직,서울,2023-12-13
U0150,남,27,20대,25~29,기타,대전,2023-02-13
U0642,남,47,40대,45~49,사무/기술직,경기,2023-12-28
U0124,남,28,20대,25~29,기능/작업직,경기,2024-07-08
U0279,남,32,30대,30~34,자영업,서울,2023-04-15
U0232,남,34,30대,30~34,자영업,대전,2024-06-30
U1129,여,26,20대,25~29,경영/관리직,경기,2023-05-07
U1690,여,46,40대,45~49,전업주부,서울,2023-12-01
U1494,여,41,40대,40~44,경영/관리직,인천,2024-08-26
U1243,여,31,30대,30~34,사무/기술직,경기,2024-08-20
U0518,남,42,40대,40~44,대학생,강원,2024-01-01
U0324,남,32,30대,30~34,기타,서울,2024-09-26
U1246,여,30,30대,30~34,기타,대전,2023-04-09
U1001,남,56,50대,55~59,자영업,전북,2024-03-03
U1255,여,34,30대,30~34,자영업,경기,2023-06-07
U0774,남,51,50대,50~54,사무/기술직,경기,2023-11-02
U1159,여,28,20대,25~29,자유/전문직,경기,2024-11-24
U1932,여,55,50대,55~59,자유/전문직,강원,2024-07-21
U0789,남,53,50대,50~54,자유/전문직,대전,2024-10-11
U0070,남,24,20대,20~24,사무/기술직,경기,2023-08-12
U1689,여,47,40대,45~49,전업주부,경북,2024-04-03
U0177,남,25,20대,25~29,대학원생,충북,2023-09-15
U0893,남,57,50대,55~59,자유/전문직,대구,2023-09-30
U0873,남,51,50대,50~54,자유/전문직,전북,2024-11-21
U1866,여,58,50대,55~59,사무/기술직,경기,2023-07-18
U1323,여,33,30대,30~34,사무/기술직,대전,2024-06-27
U0946,남,55,50대,55~59,자유/전문직,대전,2024-02-18
U0732,남,53,50대,50~54,자유/전문직,경기,2023-06-17
U0248,남,33,30대,30~34,판매/영업,서울,2023-05-24
U1920,여,59,50대,55~59,대학생,충북,2023-01-30
U1748,여,50,50대,50~54,사무/기술직,인천,2024-07-18
U0571,남,42,40대,40~44,대학생,서울,2024-08-23
U1606,여,45,40대,45~49,자유/전문직,서울,2023-09-27
U1630,여,49,40대,45~49,사무/기술직,인천,2023-09-22
U1809,여,51,50대,50~54,사무/기술직,대구,2023-12-15
U1654,여,46,40대,45~49,기타,세종,2024-04-07
U1602,여,46,40대,45~49,기타,충남,2024-08-30
U1152,여,25,20대,25~29,사무/기술직,대구,2024-03-11
U0103,남,27,20대,25~29,사무/기술직,경기,2024-07-15
U0130,남,27,20대,25~29,사무/기술직,광주,2023-05-08
U0145,남,25,20대,25~29,판매/영업,경기,2023-06-23
U0365,남,38,30대,35~39,기타,경기,2023-09-05
U1624,여,46,40대,45~49,자유/전문직,대전,2024-01-21
U1193,여,28,20대,25~29,사무/기술직,서울,2024-04-19
U1330,여,31,30대,30~34,사무/기술직,서울,2023-07-08
U0288,남,32,30대,30~34,전업주부,대구,2023-09-02
U1379,여,36,30대,35~39,경영/관리직,인천,2023-10-24
U0452,남,41,40대,40~44,자유/전문직,경기,2024-06-25
U1304,여,31,30대,30~34,판매/영업,대구,2023-01-23
U1495,여,41,40대,40~44,판매/영업,서울,2024-11-01
U1071,여,22,20대,20~24,기타,서울,2023-11-11
U1451,여,40,40대,40~44,대학생,서울,2024-03-27
U0258,남,30,30대,30~34,기타,부산,2023-10-04
U1154,여,26,20대,25~29,사무/기술직,서울,2024-11-26
U1200,여,26,20대,25~29,기능/작업직,경기,2024-01-18
U1509,여,43,40대,40~44,사무/기술직,제주,2024-09-15
U1652,여,48,40대,45~49,무직,서울,2024-11-02
U0916,남,58,50대,55~59,자영업,경기,2024-09-15
U1735,여,51,50대,50~54,대학생,서울,2024-06-22
U0996,남,55,50대,55~59,자유/전문직,경기,2024-03-18
U1172,여,28,20대,25~29,무직,경기,2024-08-15
U1052,여,20,20대,20~24,사무/기술직,충남,2023-03-27
U1231,여,32,30대,30~34,판매/영업,경북,2024-03-18
U0229,남,32,30대,30~34,사무/기술직,경기,2024-01-06
U0970,남,56,50대,55~59,사무/기술직,서울,2024-02-27
U0469,남,43,40대,40~44,자유/전문직,경기,2023-06-11
U1007,남,56,50대,55~59,사무/기술직,서울,2023-07-19
U1814,여,53,50대,50~54,사무/기술직,서울,2023-08-17
U1889,여,57,50대,55~59,사무/기술직,서울,2024-05-21
U0375,남,35,30대,35~39,경영/관리직,경남,2024-02-25
U0136,남,25,20대,25~29,경영/관리직,울산,2024-10-07
U1278,여,31,30대,30~34,전업주부,대구,2023-07-24
U1745,여,50,50대,50~54,사무/기술직,부산,2023-06-06
U1979,여,55,50대,55~59,기타,서울,2024-03-14
U0410,남,37,30대,35~39,사무/기술직,인천,2023-04-22
U0160,남,29,20대,25~29,자유/전문직,충남,2024-07-24
U1791,여,54,50대,50~54,전업주부,경남,2023-07-17
U0592,남,47,40대,45~49,경영/관리직,서울,2024-06-07
U1127,여,29,20대,25~29,사무/기술직,충남,2024-05-28
U1014,남,56,50대,55~59,자영업,서울,2024-06-16
U1407,여,35,30대,35~39,대학생,대구,2023-09-21
U1396,여,38,30대,35~39,대학생,경기,2024-07-23
U1328,여,30,30대,30~34,자유/전문직,서울,2024-08-21
U1596,여,49,40대,45~49,무직,대전,2024-06-16
U1918,여,55,50대,55~59,자유/전문직,서울,2023-05-28
U1524,여,40,40대,40~44,사무/기술직,경남,2023-04-27
U1430,여,39,30대,35~39,자영업,대전,2023-02-21
U1695,여,47,40대,45~49,전업주부,서울,2023-05-21
U0217,남,30,30대,30~34,기능/작업직,부산,2024-10-07
U1912,여,56,50대,55~59,자유/전문직,경북,2024-08-13
U0748,남,52,50대,50~54,자유/전문직,경기,2023-02-10
U0740,남,50,50대,50~54,자유/전문직,경기,2024-03-27
U1096,여,21,20대,20~24,사무/기술직,서울,2023-08-02
U0153,남,27,20대,25~29,기타,경기,2024-09-22
U0613,남,46,40대,45~49,자영업,충남,2023-11-24
U1419,여,39,30대,35~39,경영/관리직,인천,2024-05-11
U0427,남,39,30대,35~39,사무/기술직,세종,2023-07-08
U0408,남,36,30대,35~39,사무/기술직,충남,2024-02-01
U1017,남,57,50대,55~59,사무/기술직,부산,2024-08-17
U1456,여,44,40대,40~44,기능/작업직,전남,2024-09-22
U1591,여,48,40대,45~49,대학생,경기,2023-07-26
U0968,남,57,50대,55~59,자유/전문직,부산,2024-01-17
U1953,여,59,50대,55~59,기타,서울,2023-06-14
U0537,남,40,40대,40~44,자영업,전북,2024-01-01
U0378,남,39,30대,35~39,전업주부,경기,2024-10-17
U0616,남,47,40대,45~49,자유/전문직,서울,2023-11-17
U1610,여,48,40대,45~49,사무/기술직,서울,2024-07-20
U0548,남,40,40대,40~44,기능/작업직,서울,2023-04-12
U0650,남,48,40대,45~49,기능/작업직,경북,2023-07-15
U1170,여,25,20대,25~29,자유/전문직,충남,2023-07-24
U0932,남,59,50대,55~59,대학생,인천,2024-01-16
U0741,남,54,50대,50~54,기타,경남,2024-04-25
U1771,여,50,50대,50~54,판매/영업,광주,2023-05-18
U1145,여,26,20대,25~29,기능/작업직,전북,2024-06-23
U0953,남,57,50대,55~59,자영업,대전,2023-05-17
U0297,남,33,30대,30~34,경영/관리직,인천,2023-05-30
U0796,남,51,50대,50~54,사무/기술직,서울,2023-08-25
U1362,여,39,30대,35~39,사무/기술직,서울,2023-10-22
U1390,여,38,30대,35~39,자유/전문직,전북,2024-08-27
U1281,여,33,30대,30~34,경영/관리직,광주,2024-05-02
U1858,여,59,50대,55~59,판매/영업,인천,2024-08-21
U0730,남,51,50대,50~54,사무/기술직,충남,2024-04-18
U0336,남,33,30대,30~34,자유/전문직,서울,2023-02-04
U1479,여,41,40대,40~44,대학생,경기,2023-01-03
U1502,여,43,40대,40~44,전업주부,경기,2024-02-12
U0938,남,57,50대,55~59,기타,서울,2024-06-11
U1700,여,46,40대,45~49,사무/기술직,울산,2024-05-08
U1966,여,55,50대,55~59,사무/기술직,부산,2024-06-20
U0511,남,44,40대,40~44,사무/기술직,대구,2023-12-08
U0380,남,35,30대,35~39,사무/기술직,경기,2024-08-25
U1242,여,34,30대,30~34,사무/기술직,광주,2024-02-01
U1614,여,47,40대,45~49,자영업,광주,2023-09-14
U1525,여,42,40대,40~44,사무/기술직,서울,2024-01-05
U0358,남,38,30대,35~39,대학생,경기,2023-05-19
U1234,여,31,30대,30~34,대학생,인천,2024-01-08
U1279,여,30,30대,30~34,기능/작업직,인천,2024-07-15
U0241,남,32,30대,30~34,전업주부,서울,2023-09-28
U0263,남,34,30대,30~34,자유/전문직,서울,2024-07-07
U1505,여,42,40대,40~44,경영/관리직,부산,2023-02-26
U1880,여,57,50대,55~59,경영/관리직,인천,2023-10-10
U0335,남,33,30대,30~34,대학생,대구,2024-03-12
U0425,남,35,30대,35~39,대학생,인천,2024-08-19
U0841,남,52,50대,50~54,자유/전문직,경남,2023-08-23
U0404,남,37,30대,35~39,농업,부산,2024-10-04
U0593,남,46,40대,45~49,자유/전문직,경북,2023-12-02
U1005,남,58,50대,55~59,전업주부,경남,2023-03-10
U0109,남,29,20대,25~29,무직,경기,2024-10-30
U1644,여,46,40대,45~49,사무/기술직,부산,2024-11-02
U0166,남,28,20대,25~29,자유/전문직,서울,2023-01-09
U0465,남,41,40대,40~44,자영업,대구,2024-07-22
U1338,여,35,30대,35~39,기능/작업직,서울,2024-10-26
U0274,남,31,30대,30~34,경영/관리직,부산,2024-10-20
U1176,여,28,20대,25~29,자영업,충남,2023-05-18
U1205,여,27,20대,25~29,대학생,대구,2024-08-06
U0100,남,26,20대,25~29,자유/전문직,경기,2024-03-30
U1271,여,34,30대,30~34,기능/작업직,경기,2024-05-29
U0677,남,49,40대,45~49,사무/기술직,경기,2023-07-15
U1470,여,44,40대,40~44,사무/기술직,대구,2023-07-04
U1324,여,34,30대,30~34,사무/기술직,전북,2024-07-02
U0814,남,52,50대,50~54,사무/기술직,대구,2024-06-21
U0082,남,22,20대,20~24,자영업,서울,2023-02-13
U0422,남,39,30대,35~39,기타,경기,2024-06-26
U0342,남,39,30대,35~39,사무/기술직,경남,2023-11-01
U0099,남,26,20대,25~29,자영업,대전,2023-08-01
U1632,여,46,40대,45~49,자유/전문직,충북,2024-04-03
U0656,남,47,40대,45~49,사무/기술직,서울,2023-05-25
U1917,여,57,50대,55~59,전업주부,서울,2023-12-28
U1499,여,40,40대,40~44,자영업,서울,2024-08-05
U0686,남,45,40대,45~49,자유/전문직,서울,2024-08-09
U1639,여,48,40대,45~49,무직,서울,2023-03-18
U1945,여,57,50대,55~59,사무/기술직,경기,2024-05-27
U1000,남,57,50대,55~59,사무/기술직,강원,2024-03-09
U1877,여,58,50대,55~59,고등학생,부산,2024-09-27
U1317,여,33,30대,30~34,판매/영업,경기,2023-08-13
U1773,여,52,50대,50~54,자유/전문직,인천,2023-04-20
U0269,남,31,30대,30~34,자유/전문직,경기,2023-12-05
U0596,남,45,40대,45~49,사무/기술직,충북,2023-06-01
U0824,남,53,50대,50~54,경영/관리직,전북,2024-10-31
U1098,여,23,20대,20~24,자영업,강원,2023-11-16
U0251,남,32,30대,30~34,기능/작업직,경기,2023-03-27
U1440,여,35,30대,35~39,기타,서울,2023-02-12
U1774,여,50,50대,50~54,판매/영업,경남,2024-07-28
U1178,여,27,20대,25~29,사무/기술직,전남,2023-02-13
U1179,여,25,20대,25~29,자영업,경남,2024-04-16
U0326,남,30,30대,30~34,대학생,전북,2024-03-28
U1453,여,42,40대,40~44,경영/관리직,대전,2024-10-12
U0195,남,28,20대,25~29,기타,제주,2024-02-26
U1723,여,51,50대,50~54,사무/기술직,경기,2023-11-28
U1656,여,46,40대,45~49,무직,경남,2024-11-07
U0013,남,23,20대,20~24,자영업,부산,2024-03-10
U0506,남,44,40대,40~44,자영업,경기,2024-05-19
U1460,여,44,40대,40~44,사무/기술직,경남,2024-07-13
U1128,여,29,20대,25~29,사무/기술직,경북,2023-03-30
U0179,남,25,20대,25~29,사무/기술직,서울,2024-10-18
U0632,남,48,40대,45~49,자영업,서울,2023-08-01
U0521,남,42,40대,40~44,경영/관리직,경기,2023-03-19
U0154,남,25,20대,25~29,경영/관리직,서울,2023-03-09
U1445,여,42,40대,40~44,사무/기술직,대구,2024-06-02
