order_id,user_id,store_id,item_id,timestamp,date,hour,day_of_week,month,season,qty,unit_price,total_amount,payment_type,channel,promo_id,promo_discount_pct,temp_c,feels_like_c,precip_mm,snow_cm,humidity_pct,wind_mps,pm25_ugm3,pm10_ugm3,is_raining,is_snowing,temp_category,pm25_category,is_weekend,is_holiday,is_exam_period,is_promo,gender,age_band,job,user_area,item_category,is_hot,is_ice,is_coffee,caffeine_mg,calorie_kcal
O038735,U0023,S026,I013,2025-05-04 15:15:00,2025-05-04,15,6,5,봄,1,5746,5746,카드,매장,PROMO_CHILDREN,10,25.9,24.4,0.0,0.0,38,2.3,24,47,0,0,더움,보통,1,0,0,1,남,20대,사무/기술직,경기,아이스크림커피,1,0,1,109,445
O038736,U0653,S018,I005,2025-02-12 18:15:00,2025-02-12,18,2,2,겨울,1,4361,4361,멤버십,배달,,0,2.8,-1.0,0.0,0.0,57,5.1,70,128,0,0,쌀쌀함,나쁨,0,0,0,0,남,40대,사무/기술직,경북,에스프레소베이스,1,0,1,144,65
O038737,U1496,S006,I012,2025-03-22 13:30:00,2025-03-22,13,5,3,봄,1,7116,7116,현금,픽업,,0,11.3,8.4,0.0,0.0,79,3.3,49,96,0,0,선선함,나쁨,1,0,0,0,여,40대,자영업,대전,아이스크림커피,1,0,1,74,470
O038738,U1020,S029,I011,2025-01-05 08:00:00,2025-01-05,8,6,1,겨울,1,6214,6214,카드,매장,,0,-0.8,-1.3,0.0,0.0,63,1.1,53,96,0,0,추움,나쁨,1,0,0,0,남,50대,자영업,서울,우유베이스커피,0,1,1,110,168
O038739,U0149,S024,I007,2025-06-02 18:15:00,2025-06-02,18,0,6,여름,1,5040,5040,카드,매장,,0,26.7,23.3,0.0,0.0,62,5.0,26,50,0,0,더움,보통,0,0,0,0,남,20대,사무/기술직,서울,우유베이스커피,0,1,1,119,196
O038740,U0388,S021,I017,2025-04-15 15:00:00,2025-04-15,15,1,4,봄,1,6080,6080,간편결제,매장,,0,22.0,17.5,0.0,0.0,86,6.6,54,107,0,0,따뜻함,나쁨,0,0,0,0,남,30대,사무/기술직,서울,우유베이스티,0,1,0,48,195
O038741,U0362,S026,I028,2025-08-30 16:30:00,2025-08-30,16,5,8,여름,1,4666,4666,카드,매장,,0,37.6,33.2,0.0,0.0,39,6.1,55,112,0,0,매우더움,나쁨,1,0,0,0,남,30대,무직,서울,주스에이드,0,1,0,15,146
O038742,U1475,S007,I001,2025-08-30 15:15:00,2025-08-30,15,5,8,여름,1,4580,4580,간편결제,픽업,,0,27.4,21.6,0.0,0.0,43,7.2,15,31,0,0,더움,좋음,1,0,0,0,여,40대,사무/기술직,인천,에스프레소베이스,1,0,1,130,2
O038743,U0341,S006,I024,2025-01-29 13:00:00,2025-01-29,13,2,1,겨울,1,5329,5329,간편결제,픽업,,0,4.3,-0.5,0.0,0.0,60,6.8,49,83,0,0,쌀쌀함,나쁨,0,1,0,0,남,30대,대학생,제주,스무디프라페,0,1,0,50,355
O038744,U0355,S012,I021,2025-02-06 12:15:00,2025-02-06,12,3,2,겨울,1,4957,4957,현금,매장,,0,0.9,-4.1,0.0,0.0,61,7.8,42,89,0,0,추움,나쁨,0,0,0,0,남,30대,기능/작업직,충남,티차류,1,0,0,28,-8
O038745,U1117,S022,I005,2025-05-20 13:30:00,2025-05-20,13,1,5,봄,1,4361,4361,간편결제,매장,,0,27.8,25.9,0.2,0.0,48,2.0,59,122,1,0,더움,나쁨,0,0,0,0,여,20대,무직,경기,에스프레소베이스,1,0,1,144,65
O038746,U1416,S024,I006,2025-11-29 14:30:00,2025-11-29,14,5,11,가을,2,6688,13376,카드,배달,,0,15.0,12.6,0.0,0.0,46,3.3,53,97,0,0,따뜻함,나쁨,1,0,0,0,여,30대,자유/전문직,전남,우유베이스커피,1,0,1,86,202
O038747,U1264,S008,I012,2025-10-11 09:45:00,2025-10-11,9,5,10,가을,1,7116,7116,카드,매장,,0,23.4,20.1,0.0,0.0,71,4.1,37,67,0,0,더움,나쁨,1,0,0,0,여,30대,대학생,서울,아이스크림커피,1,0,1,74,470
O038748,U0309,S003,I005,2025-11-26 08:00:00,2025-11-26,8,2,11,가을,1,4361,4361,멤버십,매장,,0,12.7,11.2,0.0,0.0,69,2.1,18,35,0,0,선선함,보통,0,0,0,0,남,30대,사무/기술직,서울,에스프레소베이스,1,0,1,144,65
O038749,U0634,S023,I011,2025-07-10 14:15:00,2025-07-10,14,3,7,여름,2,6214,12428,카드,매장,,0,33.3,31.9,0.0,0.0,34,2.2,38,81,0,0,매우더움,나쁨,0,0,0,0,남,40대,사무/기술직,충북,우유베이스커피,0,1,1,110,168
O038750,U0684,S008,I024,2025-06-10 17:30:00,2025-06-10,17,1,6,여름,1,5329,5329,간편결제,매장,,0,28.8,26.3,0.0,0.0,80,2.8,5,9,0,0,더움,좋음,0,0,1,0,남,40대,전업주부,경기,스무디프라페,0,1,0,50,355
O038751,U0280,S005,I013,2025-12-04 13:15:00,2025-12-04,13,3,12,겨울,2,5108,10216,카드,배달,PROMO_XMAS,20,0.4,-2.3,0.0,0.8,54,4.4,72,151,0,1,추움,나쁨,0,0,0,1,남,30대,기능/작업직,경기,아이스크림커피,1,0,1,109,445
O038752,U0882,S013,I002,2025-07-14 16:45:00,2025-07-14,16,0,7,여름,1,5392,5392,카드,배달,,0,28.5,28.5,0.0,0.0,64,1.5,5,7,0,0,더움,좋음,0,0,0,0,남,50대,자유/전문직,경기,에스프레소베이스,1,0,1,147,6
O038753,U1246,S009,I028,2025-03-23 18:30:00,2025-03-23,18,6,3,봄,1,4666,4666,현금,배달,,0,10.1,7.7,0.0,0.0,78,2.6,63,132,0,0,선선함,나쁨,1,0,0,0,여,30대,기타,대전,주스에이드,0,1,0,15,146
O038754,U1368,S010,I002,2025-12-30 06:45:00,2025-12-30,6,1,12,겨울,1,5392,5392,간편결제,배달,,0,4.5,0.5,0.0,0.0,70,5.7,34,59,0,0,쌀쌀함,보통,0,0,0,0,여,30대,대학생,대구,에스프레소베이스,1,0,1,147,6
O038755,U0651,S023,I014,2025-02-18 17:00:00,2025-02-18,17,1,2,겨울,2,6172,12344,카드,매장,,0,4.6,1.9,0.0,0.0,88,3.3,67,117,0,0,쌀쌀함,나쁨,0,0,0,0,남,40대,사무/기술직,서울,아이스크림커피,1,0,1,86,494
O038756,U1016,S018,I005,2025-12-27 14:15:00,2025-12-27,14,5,12,겨울,1,4361,4361,카드,매장,,0,1.4,-4.6,0.0,0.0,51,7.3,47,98,0,0,쌀쌀함,나쁨,1,0,0,0,남,50대,사무/기술직,서울,에스프레소베이스,1,0,1,144,65
O038757,U1750,S011,I010,2025-05-19 08:30:00,2025-05-19,8,0,5,봄,2,6360,12720,멤버십,픽업,,0,24.2,18.7,0.0,0.0,76,7.2,45,94,0,0,더움,나쁨,0,0,0,0,여,50대,무직,경기,우유베이스커피,0,1,1,103,213
O038758,U1168,S003,I020,2025-12-19 12:30:00,2025-12-19,12,4,12,겨울,2,3996,7992,카드,매장,PROMO_XMAS,20,1.3,-3.9,0.0,0.0,66,7.7,57,122,0,0,쌀쌀함,나쁨,0,0,1,1,여,20대,판매/영업,경북,티차류,1,0,0,30,-13
O038759,U1761,S029,I023,2025-08-16 17:45:00,2025-08-16,17,5,8,여름,1,6136,6136,카드,매장,,0,30.0,28.0,0.0,0.0,78,2.9,46,100,0,0,매우더움,나쁨,1,0,0,0,여,50대,사무/기술직,인천,스무디프라페,0,1,0,75,457
O038760,U0051,S005,I007,2025-10-21 12:45:00,2025-10-21,12,1,10,가을,1,5040,5040,카드,매장,,0,17.2,15.8,0.0,0.0,45,2.4,37,67,0,0,따뜻함,나쁨,0,0,0,0,남,20대,판매/영업,서울,우유베이스커피,0,1,1,119,196
O038761,U0046,S015,I004,2025-11-11 11:30:00,2025-11-11,11,1,11,가을,1,4801,4801,간편결제,매장,,0,15.3,13.7,0.0,0.0,34,2.5,54,89,0,0,따뜻함,나쁨,0,0,0,0,남,20대,경영/관리직,전북,에스프레소베이스,0,1,1,135,63
O038762,U0778,S019,I028,2025-03-03 15:15:00,2025-03-03,15,0,3,봄,1,3966,3966,카드,픽업,PROMO_SPRING,15,10.3,8.7,0.0,0.0,56,2.7,54,109,0,0,선선함,나쁨,0,0,0,1,남,50대,전업주부,경기,주스에이드,0,1,0,15,146
O038763,U0792,S007,I015,2025-09-30 16:30:00,2025-09-30,16,1,9,가을,1,6105,6105,카드,매장,,0,21.1,16.8,0.0,0.0,84,5.1,11,20,0,0,따뜻함,좋음,0,0,0,0,남,50대,전업주부,경기,우유베이스티,1,0,0,21,203
O038764,U0730,S005,I019,2025-12-29 18:45:00,2025-12-29,18,0,12,겨울,1,4397,4397,현금,매장,,0,-0.1,-1.0,0.0,0.0,67,1.0,57,107,0,0,추움,나쁨,0,0,0,0,남,50대,사무/기술직,충남,티차류,1,0,0,7,-20
O038765,U1190,S004,I012,2025-08-04 13:45:00,2025-08-04,13,0,8,여름,1,7116,7116,현금,매장,,0,32.8,27.6,0.0,0.0,66,7.2,15,28,0,0,매우더움,좋음,0,0,0,0,여,20대,사무/기술직,울산,아이스크림커피,1,0,1,74,470
O038766,U0738,S025,I025,2025-09-20 19:00:00,2025-09-20,19,5,9,가을,1,6140,6140,카드,배달,,0,27.0,26.3,0.0,0.0,70,1.1,46,88,0,0,더움,나쁨,1,0,0,0,남,50대,판매/영업,충북,스무디프라페,0,1,0,89,429
O038767,U0154,S020,I010,2025-04-05 18:30:00,2025-04-05,18,5,4,봄,3,6360,19080,간편결제,매장,,0,11.7,7.3,0.0,0.0,54,5.8,35,71,0,0,선선함,보통,1,0,0,0,남,20대,경영/관리직,서울,우유베이스커피,0,1,1,103,213
O038768,U1995,S006,I009,2025-09-09 11:00:00,2025-09-09,11,1,9,가을,3,6472,19416,간편결제,배달,,0,25.8,24.3,0.0,0.0,57,1.9,27,58,0,0,더움,보통,0,0,0,0,여,50대,기타,대구,우유베이스커피,1,0,1,120,239
O038769,U1441,S005,I026,2025-04-17 15:15:00,2025-04-17,15,3,4,봄,3,5463,16389,간편결제,매장,,0,20.3,16.0,0.0,0.0,85,6.4,52,105,0,0,따뜻함,나쁨,0,0,0,0,여,40대,기타,경남,스무디프라페,0,1,0,74,376
O038770,U1423,S016,I001,2025-10-16 12:30:00,2025-10-16,12,3,10,가을,2,4580,9160,카드,매장,,0,23.0,19.5,0.0,0.0,32,6.8,56,86,0,0,더움,나쁨,0,0,0,0,여,30대,사무/기술직,서울,에스프레소베이스,1,0,1,130,2
O038771,U0316,S028,I007,2025-07-17 06:00:00,2025-07-17,6,3,7,여름,1,5040,5040,카드,매장,,0,22.2,21.8,0.0,0.0,60,1.1,14,26,0,0,따뜻함,좋음,0,0,0,0,남,30대,대학생,강원,우유베이스커피,0,1,1,119,196
O038772,U1281,S018,I002,2025-04-22 13:45:00,2025-04-22,13,1,4,봄,2,5392,10784,카드,배달,,0,19.8,15.6,0.0,0.0,68,5.2,53,80,0,0,따뜻함,나쁨,0,0,0,0,여,30대,경영/관리직,광주,에스프레소베이스,1,0,1,147,6
O038773,U1377,S014,I004,2025-08-30 11:45:00,2025-08-30,11,5,8,여름,1,4801,4801,카드,매장,,0,28.2,24.9,0.0,0.0,71,4.0,18,27,0,0,더움,보통,1,0,0,0,여,30대,사무/기술직,충북,에스프레소베이스,0,1,1,135,63
O038774,U1174,S019,I007,2025-02-05 08:30:00,2025-02-05,8,2,2,겨울,2,5040,10080,카드,매장,,0,1.6,-1.1,0.0,0.0,38,3.4,47,97,0,0,쌀쌀함,나쁨,0,0,0,0,여,20대,자유/전문직,서울,우유베이스커피,0,1,1,119,196
O038775,U1601,S013,I001,2025-02-03 09:30:00,2025-02-03,9,0,2,겨울,2,4580,9160,카드,매장,,0,4.7,-0.0,0.0,0.0,34,6.7,60,128,0,0,쌀쌀함,나쁨,0,0,0,0,여,40대,전업주부,서울,에스프레소베이스,1,0,1,130,2
O038776,U0556,S002,I006,2025-10-17 14:30:00,2025-10-17,14,4,10,가을,1,6688,6688,카드,매장,,0,14.3,11.4,0.0,0.0,60,3.0,42,88,0,0,선선함,나쁨,0,0,0,0,남,40대,대학생,경기,우유베이스커피,1,0,1,86,202
O038777,U0237,S028,I002,2025-10-16 10:15:00,2025-10-16,10,3,10,가을,1,5392,5392,간편결제,매장,,0,23.0,21.5,0.0,0.0,30,1.5,22,33,0,0,더움,보통,0,0,0,0,남,30대,자유/전문직,서울,에스프레소베이스,1,0,1,147,6
O038778,U1538,S021,I022,2025-09-12 19:45:00,2025-09-12,19,4,9,가을,1,5198,5198,카드,매장,,0,22.3,21.9,0.0,0.0,79,0.6,49,102,0,0,따뜻함,나쁨,0,0,0,0,여,40대,기타,대구,티차류,1,0,0,17,50
O038779,U1504,S008,I001,2025-05-10 14:15:00,2025-05-10,14,5,5,봄,2,4580,9160,카드,픽업,,0,21.4,17.0,0.0,0.0,48,6.6,45,90,0,0,따뜻함,나쁨,1,0,0,0,여,40대,사무/기술직,서울,에스프레소베이스,1,0,1,130,2
O038780,U0900,S029,I005,2025-04-09 07:45:00,2025-04-09,7,2,4,봄,1,4361,4361,현금,매장,,0,11.8,10.6,0.0,0.0,33,1.2,30,60,0,0,선선함,보통,0,0,0,0,남,50대,사무/기술직,경남,에스프레소베이스,1,0,1,144,65
O038781,U1740,S018,I001,2025-12-02 18:30:00,2025-12-02,18,1,12,겨울,1,3664,3664,간편결제,매장,PROMO_XMAS,20,-3.0,-8.8,0.0,0.0,90,6.8,45,67,0,0,추움,나쁨,0,0,0,1,여,50대,사무/기술직,서울,에스프레소베이스,1,0,1,130,2
O038782,U1212,S028,I030,2025-05-19 12:15:00,2025-05-19,12,0,5,봄,1,5083,5083,카드,매장,,0,25.1,23.1,0.0,0.0,54,1.7,46,82,0,0,더움,나쁨,0,0,0,0,여,20대,사무/기술직,서울,주스에이드,0,1,0,-2,207
O038783,U1337,S021,I010,2025-09-04 13:45:00,2025-09-04,13,3,9,가을,1,5406,5406,카드,매장,PROMO_AUTUMN,15,22.6,20.5,0.0,0.0,65,3.2,37,64,0,0,따뜻함,나쁨,0,0,1,1,여,30대,판매/영업,서울,우유베이스커피,0,1,1,103,213
O038784,U0948,S022,I028,2025-01-15 10:30:00,2025-01-15,10,2,1,겨울,1,4666,4666,간편결제,픽업,,0,1.5,-1.2,0.0,0.0,77,2.6,33,65,0,0,쌀쌀함,보통,0,0,0,0,남,50대,사무/기술직,강원,주스에이드,0,1,0,15,146
O038785,U0002,S012,I002,2025-03-11 06:00:00,2025-03-11,6,1,3,봄,1,5392,5392,간편결제,매장,,0,8.9,6.1,0.0,0.0,79,5.0,58,102,0,0,선선함,나쁨,0,0,1,0,남,20대,자영업,전북,에스프레소베이스,1,0,1,147,6
O038786,U0920,S010,I029,2025-12-25 12:00:00,2025-12-25,12,3,12,겨울,2,3599,7198,카드,배달,PROMO_XMAS,20,6.7,2.3,0.0,0.0,61,5.1,45,85,0,0,쌀쌀함,나쁨,0,1,0,1,남,50대,자영업,경남,주스에이드,0,1,0,29,215
O038787,U0913,S013,I016,2025-06-09 13:00:00,2025-06-09,13,0,6,여름,1,5506,5506,간편결제,픽업,,0,22.7,21.3,0.0,0.0,66,0.7,10,15,0,0,따뜻함,좋음,0,0,1,0,남,50대,전업주부,경기,우유베이스티,1,0,0,20,278
O038788,U1656,S026,I017,2025-05-08 14:45:00,2025-05-08,14,3,5,봄,1,6080,6080,카드,매장,,0,21.6,16.4,0.0,0.0,31,7.7,31,51,0,0,따뜻함,보통,0,0,0,0,여,40대,무직,경남,우유베이스티,0,1,0,48,195
O038789,U0320,S027,I012,2025-09-06 11:00:00,2025-09-06,11,5,9,가을,1,6048,6048,카드,매장,PROMO_AUTUMN,15,32.1,27.4,0.0,0.0,63,7.1,39,74,0,0,매우더움,나쁨,1,0,0,1,남,30대,자영업,서울,아이스크림커피,1,0,1,74,470
O038790,U1026,S022,I005,2025-11-13 08:45:00,2025-11-13,8,3,11,가을,1,4361,4361,멤버십,배달,,0,6.2,5.8,0.0,0.0,43,1.1,43,71,0,0,쌀쌀함,나쁨,0,0,0,0,남,50대,대학생,대구,에스프레소베이스,1,0,1,144,65
O038791,U0448,S022,I030,2025-09-30 13:00:00,2025-09-30,13,1,9,가을,3,5083,15249,현금,매장,,0,28.1,24.2,0.0,0.0,72,5.3,17,30,0,0,더움,보통,0,0,0,0,남,30대,기타,경기,주스에이드,0,1,0,-2,207
O038792,U0534,S012,I013,2025-03-12 12:30:00,2025-03-12,12,2,3,봄,2,6385,12770,간편결제,픽업,,0,16.1,13.8,0.0,0.0,61,4.6,42,65,0,0,따뜻함,나쁨,0,0,1,0,남,40대,전업주부,경기,아이스크림커피,1,0,1,109,445
O038793,U1855,S013,I019,2025-09-20 12:30:00,2025-09-20,12,5,9,가을,1,4397,4397,카드,매장,,0,23.5,23.4,0.0,0.0,50,0.6,14,23,0,0,더움,좋음,1,0,0,0,여,50대,무직,광주,티차류,1,0,0,7,-20
O038794,U0812,S010,I022,2025-09-23 08:45:00,2025-09-23,8,1,9,가을,1,5198,5198,간편결제,매장,,0,21.4,19.4,0.0,0.0,35,3.1,7,14,0,0,따뜻함,좋음,0,0,0,0,남,50대,자영업,경기,티차류,1,0,0,17,50
O038795,U0380,S011,I005,2025-07-25 07:30:00,2025-07-25,7,4,7,여름,1,4361,4361,카드,배달,,0,33.9,29.7,0.0,0.0,83,6.5,43,73,0,0,매우더움,나쁨,0,0,0,0,남,30대,사무/기술직,경기,에스프레소베이스,1,0,1,144,65
O038796,U0431,S023,I005,2025-04-21 15:30:00,2025-04-21,15,0,4,봄,2,4361,8722,카드,배달,,0,21.4,19.7,0.0,0.0,41,3.0,41,74,0,0,따뜻함,나쁨,0,0,0,0,남,30대,대학생,충북,에스프레소베이스,1,0,1,144,65
O038797,U1877,S018,I005,2025-08-20 06:15:00,2025-08-20,6,2,8,여름,1,4361,4361,카드,픽업,,0,31.7,29.5,0.0,0.0,59,4.5,30,64,0,0,매우더움,보통,0,0,0,0,여,50대,고등학생,부산,에스프레소베이스,1,0,1,144,65
O038798,U0160,S003,I009,2025-09-17 09:30:00,2025-09-17,9,2,9,가을,2,6472,12944,카드,배달,,0,26.0,22.6,0.0,0.0,40,4.7,27,52,0,0,더움,보통,0,0,0,0,남,20대,자유/전문직,충남,우유베이스커피,1,0,1,120,239
O038799,U1416,S003,I003,2025-07-07 10:45:00,2025-07-07,10,0,7,여름,2,4140,8280,카드,매장,,0,26.5,21.7,0.0,0.0,36,6.8,7,14,0,0,더움,좋음,0,0,0,0,여,30대,자유/전문직,전남,에스프레소베이스,0,1,1,177,88
O038800,U0650,S007,I003,2025-03-04 12:45:00,2025-03-04,12,1,3,봄,3,3519,10557,카드,픽업,PROMO_SPRING,15,9.1,8.5,0.0,0.0,59,1.2,79,145,0,0,선선함,매우나쁨,0,0,0,1,남,40대,기능/작업직,경북,에스프레소베이스,0,1,1,177,88
O038801,U1110,S021,I010,2025-01-01 09:00:00,2025-01-01,9,2,1,겨울,1,6360,6360,카드,배달,,0,-3.6,-6.2,0.0,0.0,85,3.6,48,74,0,0,추움,나쁨,0,1,0,0,여,20대,사무/기술직,충북,우유베이스커피,0,1,1,103,213
O038802,U0510,S012,I024,2025-01-06 14:30:00,2025-01-06,14,0,1,겨울,2,5329,10658,카드,매장,,0,0.7,-3.1,0.0,0.0,38,5.4,60,90,0,0,추움,나쁨,0,0,0,0,남,40대,판매/영업,경기,스무디프라페,0,1,0,50,355
O038803,U0218,S018,I005,2025-09-24 09:45:00,2025-09-24,9,2,9,가을,1,4361,4361,카드,배달,,0,22.1,18.9,0.0,0.0,39,4.1,41,70,0,0,따뜻함,나쁨,0,0,0,0,남,30대,대학생,경북,에스프레소베이스,1,0,1,144,65
O038804,U0561,S009,I015,2025-01-05 07:30:00,2025-01-05,7,6,1,겨울,2,6105,12210,간편결제,픽업,,0,0.7,0.2,0.0,0.0,45,0.8,57,89,0,0,추움,나쁨,1,0,0,0,남,40대,사무/기술직,경기,우유베이스티,1,0,0,21,203
O038805,U1170,S015,I025,2025-07-19 15:15:00,2025-07-19,15,5,7,여름,1,6140,6140,현금,배달,,0,34.1,33.1,0.0,0.0,48,1.4,33,55,0,0,매우더움,보통,1,0,0,0,여,20대,자유/전문직,충남,스무디프라페,0,1,0,89,429
O038806,U1230,S025,I001,2025-10-11 09:45:00,2025-10-11,9,5,10,가을,1,4580,4580,카드,매장,,0,23.4,20.1,0.0,0.0,71,4.1,37,67,0,0,더움,나쁨,1,0,0,0,여,30대,사무/기술직,전북,에스프레소베이스,1,0,1,130,2
O038807,U0529,S009,I002,2025-05-31 22:30:00,2025-05-31,22,5,5,봄,1,5392,5392,간편결제,매장,,0,8.4,2.3,0.0,0.0,31,7.5,56,115,0,0,선선함,나쁨,1,0,0,0,남,40대,기타,제주,에스프레소베이스,1,0,1,147,6
O038808,U1751,S025,I001,2025-04-15 11:30:00,2025-04-15,11,1,4,봄,1,4580,4580,간편결제,매장,,0,23.6,18.0,0.0,0.0,34,7.6,55,96,0,0,더움,나쁨,0,0,0,0,여,50대,전업주부,경남,에스프레소베이스,1,0,1,130,2
O038809,U1306,S012,I009,2025-11-03 12:45:00,2025-11-03,12,0,11,가을,1,6472,6472,간편결제,매장,,0,10.0,9.5,0.0,0.0,53,2.2,64,98,0,0,선선함,나쁨,0,0,0,0,여,30대,전업주부,충남,우유베이스커피,1,0,1,120,239
O038810,U0439,S016,I001,2025-11-09 14:45:00,2025-11-09,14,6,11,가을,1,4580,4580,간편결제,배달,,0,13.0,9.8,0.0,0.0,60,4.2,75,122,0,0,선선함,나쁨,1,0,0,0,남,30대,대학원생,경기,에스프레소베이스,1,0,1,130,2
O038811,U1790,S013,I001,2025-01-17 14:00:00,2025-01-17,14,4,1,겨울,1,4580,4580,카드,픽업,,0,6.2,1.1,0.0,0.0,85,6.7,53,95,0,0,쌀쌀함,나쁨,0,0,0,0,여,50대,자유/전문직,대구,에스프레소베이스,1,0,1,130,2
O038812,U1736,S008,I009,2025-08-18 09:15:00,2025-08-18,9,0,8,여름,1,6472,6472,카드,매장,,0,31.4,27.0,0.0,0.0,36,6.3,12,18,0,0,매우더움,좋음,0,0,0,0,여,50대,사무/기술직,경북,우유베이스커피,1,0,1,120,239
O038813,U1864,S016,I001,2025-01-19 14:00:00,2025-01-19,14,6,1,겨울,1,4580,4580,간편결제,배달,,0,-4.5,-5.7,0.0,0.0,30,3.2,32,63,0,0,추움,보통,1,0,0,0,여,50대,자유/전문직,대구,에스프레소베이스,1,0,1,130,2
O038814,U0740,S007,I005,2025-02-16 13:45:00,2025-02-16,13,6,2,겨울,2,4361,8722,간편결제,매장,,0,4.4,2.3,0.0,0.0,36,2.8,75,119,0,0,쌀쌀함,나쁨,1,0,0,0,남,50대,자유/전문직,경기,에스프레소베이스,1,0,1,144,65
O038815,U1788,S020,I001,2025-05-16 12:00:00,2025-05-16,12,4,5,봄,1,4580,4580,카드,매장,,0,21.2,17.5,0.0,0.0,81,4.4,12,26,0,0,따뜻함,좋음,0,0,0,0,여,50대,전업주부,경기,에스프레소베이스,1,0,1,130,2
O038816,U0797,S002,I028,2025-01-10 08:45:00,2025-01-10,8,4,1,겨울,2,4666,9332,카드,매장,,0,0.7,-0.5,0.0,0.0,57,1.9,52,101,0,0,추움,나쁨,0,0,0,0,남,50대,경영/관리직,경기,주스에이드,0,1,0,15,146
O038817,U0484,S012,I010,2025-04-28 11:00:00,2025-04-28,11,0,4,봄,1,6360,6360,카드,매장,,0,17.8,16.0,0.0,0.0,39,2.7,19,29,0,0,따뜻함,보통,0,0,0,0,남,40대,무직,인천,우유베이스커피,0,1,1,103,213
O038818,U1316,S013,I001,2025-07-20 15:15:00,2025-07-20,15,6,7,여름,1,4580,4580,간편결제,매장,,0,31.9,31.7,0.0,0.0,48,0.5,14,29,0,0,매우더움,좋음,1,0,0,0,여,30대,경영/관리직,전북,에스프레소베이스,1,0,1,130,2
O038819,U0609,S017,I022,2025-08-27 08:15:00,2025-08-27,8,2,8,여름,1,5198,5198,멤버십,매장,,0,31.0,25.0,0.0,0.0,76,7.9,51,98,0,0,매우더움,나쁨,0,0,0,0,남,40대,자유/전문직,대구,티차류,1,0,0,17,50
O038820,U1895,S022,I026,2025-06-11 11:15:00,2025-06-11,11,2,6,여름,1,5463,5463,카드,매장,,0,29.8,28.3,0.0,0.0,43,0.9,53,83,0,0,더움,나쁨,0,0,1,0,여,50대,사무/기술직,경기,스무디프라페,0,1,0,74,376
O038821,U1457,S028,I020,2025-04-15 07:45:00,2025-04-15,7,1,4,봄,1,4996,4996,간편결제,매장,,0,18.5,14.1,0.0,0.0,58,6.7,46,87,0,0,따뜻함,나쁨,0,0,0,0,여,40대,사무/기술직,울산,티차류,1,0,0,30,-13
O038822,U1711,S020,I013,2025-03-31 12:45:00,2025-03-31,12,0,3,봄,2,6385,12770,카드,매장,,0,8.5,2.9,0.0,0.0,58,7.6,70,148,0,0,선선함,나쁨,0,0,0,0,여,50대,사무/기술직,부산,아이스크림커피,1,0,1,109,445
O038823,U1849,S003,I005,2025-10-22 18:30:00,2025-10-22,18,2,10,가을,1,4361,4361,카드,매장,,0,17.2,13.8,0.0,0.0,30,4.1,34,71,0,0,따뜻함,보통,0,0,0,0,여,50대,사무/기술직,경기,에스프레소베이스,1,0,1,144,65
O038824,U1340,S002,I024,2025-03-04 19:15:00,2025-03-04,19,1,3,봄,1,4529,4529,현금,매장,PROMO_SPRING,15,6.6,2.6,0.0,0.0,42,5.2,56,122,0,0,쌀쌀함,나쁨,0,0,0,1,여,30대,사무/기술직,경기,스무디프라페,0,1,0,50,355
O038825,U1557,S001,I001,2025-07-11 19:00:00,2025-07-11,19,4,7,여름,1,4580,4580,카드,매장,,0,21.2,19.0,0.0,0.0,38,2.2,42,87,0,0,따뜻함,나쁨,0,0,0,0,여,40대,대학생,제주,에스프레소베이스,1,0,1,130,2
O038826,U0497,S010,I002,2025-02-24 18:00:00,2025-02-24,18,0,2,겨울,1,5392,5392,카드,매장,,0,4.8,3.4,0.0,0.0,84,2.0,51,79,0,0,쌀쌀함,나쁨,0,0,0,0,남,40대,자유/전문직,경북,에스프레소베이스,1,0,1,147,6
O038827,U0228,S002,I021,2025-03-02 12:45:00,2025-03-02,12,6,3,봄,1,4213,4213,멤버십,배달,PROMO_SPRING,15,12.1,7.9,0.0,0.0,38,6.8,50,108,0,0,선선함,나쁨,1,0,0,1,남,30대,판매/영업,충북,티차류,1,0,0,28,-8
O038828,U0992,S005,I025,2025-08-09 17:30:00,2025-08-09,17,5,8,여름,1,6140,6140,카드,배달,,0,31.4,29.8,0.0,0.0,42,3.0,5,8,0,0,매우더움,좋음,1,0,0,0,남,50대,사무/기술직,서울,스무디프라페,0,1,0,89,429
O038829,U1068,S007,I003,2025-11-10 13:00:00,2025-11-10,13,0,11,가을,1,4140,4140,간편결제,픽업,,0,13.8,10.7,0.0,0.0,89,5.6,44,82,0,0,선선함,나쁨,0,0,0,0,여,20대,전업주부,대전,에스프레소베이스,0,1,1,177,88
O038830,U1576,S029,I011,2025-09-10 13:30:00,2025-09-10,13,2,9,가을,3,6214,18642,간편결제,매장,,0,27.2,21.8,0.0,0.0,40,7.2,35,55,0,0,더움,보통,0,0,0,0,여,40대,농업,대전,우유베이스커피,0,1,1,110,168
O038831,U1870,S028,I011,2025-12-28 14:45:00,2025-12-28,14,6,12,겨울,2,6214,12428,카드,매장,,0,7.1,3.1,0.0,0.0,52,5.5,62,123,0,0,쌀쌀함,나쁨,1,0,0,0,여,50대,판매/영업,인천,우유베이스커피,0,1,1,110,168
