order_item_id,option_item_id,option_name,extra_price
16443,6,샷 추가 (+1),500
16443,8,헤이즐넛 시럽,300
16444,5,ICE,0
16444,2,Grande,500
16444,12,덜 달게,0
16445,4,HOT,0
16445,1,Tall,0
16445,13,더 달게,0
16446,5,ICE,0
16446,2,Grande,500
16447,4,HOT,0
16447,1,Tall,0
16448,4,HOT,0
16448,3,Venti,1000
16448,10,휘핑크림 추가,500
16449,4,HOT,0
16449,1,Tall,0
16450,4,HOT,0
16450,2,Grande,500
16450,8,헤이즐넛 시럽,300
16451,4,HOT,0
16451,3,Venti,1000
16451,11,기본,0
16452,4,HOT,0
16452,3,Venti,1000
16453,5,ICE,0
16453,3,Venti,1000
16453,6,샷 추가 (+1),500
16454,4,HOT,0
16454,3,Venti,1000
16454,13,더 달게,0
16454,6,샷 추가 (+1),500
16454,9,카라멜 시럽,300
16455,4,HOT,0
16455,2,Grande,500
16455,13,더 달게,0
16455,6,샷 추가 (+1),500
16456,4,HOT,0
16456,2,Grande,500
16456,12,덜 달게,0
16456,6,샷 추가 (+1),500
16457,5,ICE,0
16457,1,Tall,0
16457,6,샷 추가 (+1),500
16458,4,HOT,0
16458,2,Grande,500
16458,11,기본,0
16459,4,HOT,0
16459,3,Venti,1000
16459,11,기본,0
16460,4,HOT,0
16460,2,Grande,500
16460,6,샷 추가 (+1),500
16460,8,헤이즐넛 시럽,300
16461,4,HOT,0
16461,1,Tall,0
16461,13,더 달게,0
16461,10,휘핑크림 추가,500
16462,5,ICE,0
16462,3,Venti,1000
16462,7,바닐라 시럽,300
16463,5,ICE,0
16463,2,Grande,500
16463,13,더 달게,0
16463,9,카라멜 시럽,300
16464,5,ICE,0
16464,2,Grande,500
16464,11,기본,0
16465,4,HOT,0
16465,1,Tall,0
16466,5,ICE,0
16466,3,Venti,1000
16466,9,카라멜 시럽,300
16467,5,ICE,0
16467,1,Tall,0
16467,12,덜 달게,0
16467,6,샷 추가 (+1),500
16468,4,HOT,0
16468,2,Grande,500
16468,13,더 달게,0
16469,4,HOT,0
16469,3,Venti,1000
16469,11,기본,0
16470,5,ICE,0
16470,3,Venti,1000
16470,13,더 달게,0
16471,4,HOT,0
16471,2,Grande,500
16471,11,기본,0
16471,7,바닐라 시럽,300
16472,4,HOT,0
16472,1,Tall,0
16472,11,기본,0
16472,6,샷 추가 (+1),500
16473,4,HOT,0
16473,2,Grande,500
16473,12,덜 달게,0
16474,4,HOT,0
16474,2,Grande,500
16474,11,기본,0
16475,4,HOT,0
16475,1,Tall,0
16476,5,ICE,0
16476,1,Tall,0
16476,11,기본,0
16477,5,ICE,0
16477,2,Grande,500
16477,12,덜 달게,0
16477,9,카라멜 시럽,300
16478,5,ICE,0
16478,2,Grande,500
16478,11,기본,0
16479,4,HOT,0
16479,1,Tall,0
16479,11,기본,0
16479,6,샷 추가 (+1),500
16480,5,ICE,0
16480,3,Venti,1000
16480,6,샷 추가 (+1),500
16480,8,헤이즐넛 시럽,300
16481,4,HOT,0
16481,2,Grande,500
16481,13,더 달게,0
16482,5,ICE,0
16482,2,Grande,500
16483,5,ICE,0
16483,3,Venti,1000
16484,4,HOT,0
16484,1,Tall,0
16485,4,HOT,0
16485,2,Grande,500
16485,12,덜 달게,0
16486,5,ICE,0
16486,3,Venti,1000
16486,11,기본,0
16486,10,휘핑크림 추가,500
16487,5,ICE,0
16487,3,Venti,1000
16488,4,HOT,0
16488,2,Grande,500
16488,13,더 달게,0
16489,5,ICE,0
16489,1,Tall,0
16489,13,더 달게,0
16490,4,HOT,0
16490,1,Tall,0
16490,9,카라멜 시럽,300
16491,4,HOT,0
16491,3,Venti,1000
16491,11,기본,0
16491,6,샷 추가 (+1),500
16491,9,카라멜 시럽,300
16492,4,HOT,0
16492,3,Venti,1000
16493,4,HOT,0
16493,1,Tall,0
16493,12,덜 달게,0
16493,6,샷 추가 (+1),500
16494,4,HOT,0
16494,1,Tall,0
16494,12,덜 달게,0
16494,10,휘핑크림 추가,500
16495,5,ICE,0
16495,1,Tall,0
16496,5,ICE,0
16496,1,Tall,0
16496,12,덜 달게,0
16497,5,ICE,0
16497,2,Grande,500
16497,6,샷 추가 (+1),500
16498,5,ICE,0
16498,2,Grande,500
16498,11,기본,0
16499,4,HOT,0
16499,3,Venti,1000
16499,6,샷 추가 (+1),500
16500,5,ICE,0
16500,2,Grande,500
16500,11,기본,0
16501,5,ICE,0
16501,2,Grande,500
16501,11,기본,0
16502,4,HOT,0
16502,1,Tall,0
16503,5,ICE,0
16503,3,Venti,1000
16503,11,기본,0
16503,6,샷 추가 (+1),500
16504,4,HOT,0
16504,2,Grande,500
16505,4,HOT,0
16505,2,Grande,500
16505,13,더 달게,0
16505,6,샷 추가 (+1),500
16506,4,HOT,0
16506,3,Venti,1000
16506,6,샷 추가 (+1),500
16507,4,HOT,0
16507,3,Venti,1000
16508,4,HOT,0
16508,2,Grande,500
16508,6,샷 추가 (+1),500
16508,8,헤이즐넛 시럽,300
16509,5,ICE,0
16509,2,Grande,500
16509,11,기본,0
16509,6,샷 추가 (+1),500
16510,5,ICE,0
16510,3,Venti,1000
16510,12,덜 달게,0
16511,5,ICE,0
16511,2,Grande,500
16511,6,샷 추가 (+1),500
16511,9,카라멜 시럽,300
16511,10,휘핑크림 추가,500
16512,4,HOT,0
16512,3,Venti,1000
16512,13,더 달게,0
16512,6,샷 추가 (+1),500
16512,8,헤이즐넛 시럽,300
16513,4,HOT,0
16513,3,Venti,1000
16513,12,덜 달게,0
16514,5,ICE,0
16514,3,Venti,1000
16514,12,덜 달게,0
16514,6,샷 추가 (+1),500
16515,4,HOT,0
16515,1,Tall,0
16515,6,샷 추가 (+1),500
16516,4,HOT,0
16516,2,Grande,500
16516,6,샷 추가 (+1),500
16517,5,ICE,0
16517,2,Grande,500
16517,11,기본,0
16517,6,샷 추가 (+1),500
16518,4,HOT,0
16518,1,Tall,0
16518,11,기본,0
16519,4,HOT,0
16519,3,Venti,1000
16519,13,더 달게,0
16520,4,HOT,0
16520,2,Grande,500
16520,10,휘핑크림 추가,500
16521,4,HOT,0
16521,3,Venti,1000
16521,12,덜 달게,0
16521,6,샷 추가 (+1),500
16522,5,ICE,0
16522,1,Tall,0
16522,12,덜 달게,0
16522,10,휘핑크림 추가,500
16523,4,HOT,0
16523,2,Grande,500
16523,13,더 달게,0
16523,6,샷 추가 (+1),500
16524,4,HOT,0
16524,2,Grande,500
16524,12,덜 달게,0
16525,5,ICE,0
16525,1,Tall,0
16525,8,헤이즐넛 시럽,300
16526,5,ICE,0
16526,2,Grande,500
16527,5,ICE,0
16527,2,Grande,500
16527,13,더 달게,0
16527,6,샷 추가 (+1),500
16528,4,HOT,0
16528,2,Grande,500
16528,11,기본,0
16529,4,HOT,0
16529,1,Tall,0
16529,8,헤이즐넛 시럽,300
16530,4,HOT,0
16530,1,Tall,0
16530,9,카라멜 시럽,300
16531,4,HOT,0
16531,2,Grande,500
16531,12,덜 달게,0
16532,4,HOT,0
16532,3,Venti,1000
16533,4,HOT,0
16533,2,Grande,500
16533,12,덜 달게,0
16533,6,샷 추가 (+1),500
16534,4,HOT,0
16534,1,Tall,0
16534,12,덜 달게,0
16535,4,HOT,0
16535,2,Grande,500
16535,6,샷 추가 (+1),500
16535,10,휘핑크림 추가,500
16536,5,ICE,0
16536,2,Grande,500
16536,13,더 달게,0
16537,4,HOT,0
16537,2,Grande,500
16538,4,HOT,0
16538,1,Tall,0
16539,5,ICE,0
16539,1,Tall,0
16539,11,기본,0
16540,4,HOT,0
16540,2,Grande,500
16540,13,더 달게,0
16540,7,바닐라 시럽,300
16541,4,HOT,0
16541,2,Grande,500
16541,13,더 달게,0
16542,4,HOT,0
16542,3,Venti,1000
16542,6,샷 추가 (+1),500
16542,9,카라멜 시럽,300
16543,4,HOT,0
16543,2,Grande,500
16543,12,덜 달게,0
16543,6,샷 추가 (+1),500
16543,10,휘핑크림 추가,500
16544,4,HOT,0
16544,2,Grande,500
16545,4,HOT,0
16545,2,Grande,500
16545,11,기본,0
16546,5,ICE,0
16546,3,Venti,1000
16547,5,ICE,0
16547,1,Tall,0
16547,6,샷 추가 (+1),500
16548,4,HOT,0
16548,1,Tall,0
16548,11,기본,0
16548,6,샷 추가 (+1),500
16549,5,ICE,0
16549,2,Grande,500
16549,11,기본,0
16549,6,샷 추가 (+1),500
16550,4,HOT,0
16550,1,Tall,0
16550,11,기본,0
16550,6,샷 추가 (+1),500
16551,5,ICE,0
16551,3,Venti,1000
16551,11,기본,0
16551,7,바닐라 시럽,300
16552,4,HOT,0
16552,2,Grande,500
16552,13,더 달게,0
16552,6,샷 추가 (+1),500
16553,4,HOT,0
16553,2,Grande,500
16553,6,샷 추가 (+1),500
16554,4,HOT,0
16554,2,Grande,500
16554,11,기본,0
16555,4,HOT,0
16555,2,Grande,500
16555,11,기본,0
16555,10,휘핑크림 추가,500
16556,4,HOT,0
16556,2,Grande,500
16556,11,기본,0
16557,4,HOT,0
16557,1,Tall,0
16557,12,덜 달게,0
16557,7,바닐라 시럽,300
16557,10,휘핑크림 추가,500
16558,4,HOT,0
16558,2,Grande,500
16558,11,기본,0
16558,8,헤이즐넛 시럽,300
16559,4,HOT,0
16559,3,Venti,1000
16560,5,ICE,0
16560,1,Tall,0
16560,11,기본,0
16561,4,HOT,0
16561,1,Tall,0
16561,6,샷 추가 (+1),500
16562,5,ICE,0
16562,2,Grande,500
16562,6,샷 추가 (+1),500
16563,4,HOT,0
16563,1,Tall,0
16563,11,기본,0
16563,7,바닐라 시럽,300
16564,5,ICE,0
16564,3,Venti,1000
16564,11,기본,0
16564,6,샷 추가 (+1),500
16565,5,ICE,0
16565,2,Grande,500
16565,11,기본,0
16565,6,샷 추가 (+1),500
16566,4,HOT,0
16566,2,Grande,500
16566,13,더 달게,0
16567,4,HOT,0
16567,2,Grande,500
16567,13,더 달게,0
16567,10,휘핑크림 추가,500
16568,4,HOT,0
16568,1,Tall,0
16568,11,기본,0
16568,6,샷 추가 (+1),500
16568,10,휘핑크림 추가,500
16569,4,HOT,0
16569,2,Grande,500
16569,6,샷 추가 (+1),500
16570,4,HOT,0
16570,2,Grande,500
16570,11,기본,0
16570,7,바닐라 시럽,300
16571,4,HOT,0
16571,1,Tall,0
16571,11,기본,0
16571,6,샷 추가 (+1),500
16571,10,휘핑크림 추가,500
16572,5,ICE,0
16572,3,Venti,1000
16572,13,더 달게,0
16573,4,HOT,0
16573,1,Tall,0
16574,4,HOT,0
16574,2,Grande,500
16574,11,기본,0
16575,4,HOT,0
16575,3,Venti,1000
16575,6,샷 추가 (+1),500
16576,5,ICE,0
16576,3,Venti,1000
16576,12,덜 달게,0
16576,8,헤이즐넛 시럽,300
16577,5,ICE,0
16577,1,Tall,0
16577,12,덜 달게,0
16578,4,HOT,0
16578,2,Grande,500
16578,6,샷 추가 (+1),500
16579,4,HOT,0
16579,1,Tall,0
16579,11,기본,0
16579,6,샷 추가 (+1),500
16580,4,HOT,0
16580,1,Tall,0
16580,11,기본,0
16581,4,HOT,0
16581,1,Tall,0
16581,11,기본,0
16581,9,카라멜 시럽,300
16582,5,ICE,0
16582,1,Tall,0
16582,11,기본,0
16583,5,ICE,0
16583,1,Tall,0
16584,5,ICE,0
16584,2,Grande,500
16584,11,기본,0
16585,5,ICE,0
16585,3,Venti,1000
16586,5,ICE,0
16586,3,Venti,1000
16587,5,ICE,0
16587,2,Grande,500
16587,13,더 달게,0
16587,6,샷 추가 (+1),500
16587,8,헤이즐넛 시럽,300
16588,4,HOT,0
16588,2,Grande,500
16588,7,바닐라 시럽,300
16589,5,ICE,0
16589,1,Tall,0
16589,11,기본,0
16589,6,샷 추가 (+1),500
16590,4,HOT,0
16590,1,Tall,0
16590,11,기본,0
16590,10,휘핑크림 추가,500
16591,5,ICE,0
16591,2,Grande,500
16591,11,기본,0
16591,9,카라멜 시럽,300
16591,10,휘핑크림 추가,500
16592,5,ICE,0
16592,3,Venti,1000
16592,11,기본,0
16592,6,샷 추가 (+1),500
16592,8,헤이즐넛 시럽,300
16593,5,ICE,0
16593,2,Grande,500
16593,13,더 달게,0
16594,4,HOT,0
16594,1,Tall,0
16594,12,덜 달게,0
16594,6,샷 추가 (+1),500
16594,10,휘핑크림 추가,500
16595,5,ICE,0
16595,3,Venti,1000
16595,11,기본,0
16596,5,ICE,0
16596,2,Grande,500
16596,12,덜 달게,0
16597,5,ICE,0
16597,3,Venti,1000
16597,12,덜 달게,0
16598,5,ICE,0
16598,2,Grande,500
16598,7,바닐라 시럽,300
16599,5,ICE,0
16599,2,Grande,500
16599,11,기본,0
16599,6,샷 추가 (+1),500
16599,10,휘핑크림 추가,500
16600,4,HOT,0
16600,2,Grande,500
16601,5,ICE,0
16601,1,Tall,0
16601,12,덜 달게,0
16602,4,HOT,0
16602,3,Venti,1000
16603,5,ICE,0
16603,1,Tall,0
16604,4,HOT,0
16604,2,Grande,500
16605,5,ICE,0
16605,2,Grande,500
16605,6,샷 추가 (+1),500
16605,10,휘핑크림 추가,500
16606,4,HOT,0
16606,3,Venti,1000
16606,6,샷 추가 (+1),500
16607,4,HOT,0
16607,2,Grande,500
16607,13,더 달게,0
16607,6,샷 추가 (+1),500
16607,9,카라멜 시럽,300
16608,4,HOT,0
16608,1,Tall,0
16608,13,더 달게,0
16609,4,HOT,0
16609,3,Venti,1000
16609,6,샷 추가 (+1),500
16610,5,ICE,0
16610,1,Tall,0
16610,6,샷 추가 (+1),500
16611,5,ICE,0
16611,1,Tall,0
16611,12,덜 달게,0
16612,5,ICE,0
16612,1,Tall,0
16612,12,덜 달게,0
16612,6,샷 추가 (+1),500
16613,4,HOT,0
16613,2,Grande,500
16614,5,ICE,0
16614,1,Tall,0
16614,11,기본,0
16615,4,HOT,0
16615,2,Grande,500
16615,11,기본,0
16616,5,ICE,0
16616,3,Venti,1000
16616,11,기본,0
16616,10,휘핑크림 추가,500
16617,5,ICE,0
16617,2,Grande,500
16618,4,HOT,0
16618,1,Tall,0
16618,11,기본,0
16619,4,HOT,0
16619,2,Grande,500
16620,4,HOT,0
16620,3,Venti,1000
16620,6,샷 추가 (+1),500
16621,4,HOT,0
16621,2,Grande,500
16621,6,샷 추가 (+1),500
16621,10,휘핑크림 추가,500
16622,5,ICE,0
16622,1,Tall,0
16622,11,기본,0
16623,5,ICE,0
16623,1,Tall,0
16623,11,기본,0
16624,5,ICE,0
16624,2,Grande,500
16624,11,기본,0
16625,4,HOT,0
16625,1,Tall,0
16625,12,덜 달게,0
16626,4,HOT,0
16626,1,Tall,0
16626,11,기본,0
16627,5,ICE,0
16627,1,Tall,0
16627,10,휘핑크림 추가,500
16628,4,HOT,0
16628,2,Grande,500
16628,12,덜 달게,0
16628,10,휘핑크림 추가,500
16629,4,HOT,0
16629,3,Venti,1000
16629,11,기본,0
16630,4,HOT,0
16630,2,Grande,500
16631,5,ICE,0
16631,2,Grande,500
16631,12,덜 달게,0
16632,4,HOT,0
16632,2,Grande,500
16633,5,ICE,0
16633,3,Venti,1000
16634,4,HOT,0
16634,1,Tall,0
16634,12,덜 달게,0
16635,4,HOT,0
16635,2,Grande,500
16635,6,샷 추가 (+1),500
16636,4,HOT,0
16636,2,Grande,500
16636,6,샷 추가 (+1),500
16637,4,HOT,0
16637,3,Venti,1000
16637,11,기본,0
16638,5,ICE,0
16638,1,Tall,0
16639,5,ICE,0
16639,1,Tall,0
16639,11,기본,0
16640,4,HOT,0
16640,1,Tall,0
16640,12,덜 달게,0
16641,5,ICE,0
16641,2,Grande,500
16641,6,샷 추가 (+1),500
16642,4,HOT,0
16642,1,Tall,0
16642,12,덜 달게,0
16643,4,HOT,0
16643,2,Grande,500
16644,4,HOT,0
16644,3,Venti,1000
16644,13,더 달게,0
16645,4,HOT,0
16645,2,Grande,500
16645,11,기본,0
16646,5,ICE,0
16646,1,Tall,0
16647,4,HOT,0
16647,1,Tall,0
16647,12,덜 달게,0
16648,5,ICE,0
16648,3,Venti,1000
16648,13,더 달게,0
16648,10,휘핑크림 추가,500
16649,5,ICE,0
16649,1,Tall,0
16649,10,휘핑크림 추가,500
16650,5,ICE,0
16650,3,Venti,1000
16650,11,기본,0
16650,6,샷 추가 (+1),500
16651,5,ICE,0
16651,1,Tall,0
16652,4,HOT,0
16652,2,Grande,500
16652,11,기본,0
16652,10,휘핑크림 추가,500
16653,4,HOT,0
16653,1,Tall,0
16653,12,덜 달게,0
16653,6,샷 추가 (+1),500
16653,10,휘핑크림 추가,500
16654,5,ICE,0
16654,1,Tall,0
16654,11,기본,0
16655,4,HOT,0
16655,2,Grande,500
16655,13,더 달게,0
16655,7,바닐라 시럽,300
16656,5,ICE,0
16656,1,Tall,0
16656,11,기본,0
16657,4,HOT,0
16657,2,Grande,500
16657,11,기본,0
16658,4,HOT,0
16658,2,Grande,500
16658,12,덜 달게,0
16659,4,HOT,0
16659,2,Grande,500
16659,12,덜 달게,0
16659,6,샷 추가 (+1),500
16659,9,카라멜 시럽,300
16660,4,HOT,0
16660,3,Venti,1000
16660,12,덜 달게,0
16661,5,ICE,0
16661,1,Tall,0
16661,11,기본,0
16662,4,HOT,0
16662,1,Tall,0
16662,11,기본,0
16663,5,ICE,0
16663,1,Tall,0
16663,12,덜 달게,0
16663,6,샷 추가 (+1),500
16664,5,ICE,0
16664,2,Grande,500
16664,12,덜 달게,0
16665,4,HOT,0
16665,1,Tall,0
16665,11,기본,0
16665,6,샷 추가 (+1),500
16665,9,카라멜 시럽,300
16666,5,ICE,0
16666,2,Grande,500
16666,13,더 달게,0
16667,4,HOT,0
16667,1,Tall,0
16668,4,HOT,0
16668,1,Tall,0
16668,11,기본,0
16669,5,ICE,0
16669,1,Tall,0
16669,11,기본,0
16669,6,샷 추가 (+1),500
16670,5,ICE,0
16670,1,Tall,0
16671,4,HOT,0
16671,2,Grande,500
16671,11,기본,0
16672,5,ICE,0
16672,1,Tall,0
16672,6,샷 추가 (+1),500
16672,9,카라멜 시럽,300
16673,4,HOT,0
16673,1,Tall,0
16673,11,기본,0
16674,5,ICE,0
16674,2,Grande,500
16675,4,HOT,0
16675,3,Venti,1000
16675,11,기본,0
16675,6,샷 추가 (+1),500
16676,4,HOT,0
16676,3,Venti,1000
16676,11,기본,0
16677,4,HOT,0
16677,2,Grande,500
16677,6,샷 추가 (+1),500
16678,4,HOT,0
16678,2,Grande,500
16678,13,더 달게,0
16678,9,카라멜 시럽,300
16679,4,HOT,0
16679,2,Grande,500
16679,6,샷 추가 (+1),500
16680,4,HOT,0
16680,2,Grande,500
16680,6,샷 추가 (+1),500
16681,5,ICE,0
16681,1,Tall,0
16681,12,덜 달게,0
16681,6,샷 추가 (+1),500
16681,7,바닐라 시럽,300
16682,5,ICE,0
16682,1,Tall,0
16682,7,바닐라 시럽,300
16683,4,HOT,0
16683,1,Tall,0
16683,12,덜 달게,0
16684,4,HOT,0
16684,2,Grande,500
16684,11,기본,0
16684,8,헤이즐넛 시럽,300
16685,5,ICE,0
16685,1,Tall,0
16685,11,기본,0
16686,5,ICE,0
16686,3,Venti,1000
16686,10,휘핑크림 추가,500
16687,4,HOT,0
16687,1,Tall,0
16687,6,샷 추가 (+1),500
16688,4,HOT,0
16688,2,Grande,500
16689,4,HOT,0
16689,1,Tall,0
16690,5,ICE,0
16690,2,Grande,500
16690,11,기본,0
16691,4,HOT,0
16691,2,Grande,500
16691,11,기본,0
16691,9,카라멜 시럽,300
16692,4,HOT,0
16692,3,Venti,1000
16692,6,샷 추가 (+1),500
16692,10,휘핑크림 추가,500
16693,4,HOT,0
16693,1,Tall,0
16693,11,기본,0
16693,8,헤이즐넛 시럽,300
16694,4,HOT,0
16694,1,Tall,0
16694,6,샷 추가 (+1),500
16695,4,HOT,0
16695,3,Venti,1000
16695,13,더 달게,0
16696,4,HOT,0
16696,1,Tall,0
16696,11,기본,0
16697,4,HOT,0
16697,2,Grande,500
16697,12,덜 달게,0
16698,4,HOT,0
16698,1,Tall,0
16698,13,더 달게,0
16699,4,HOT,0
16699,1,Tall,0
16699,11,기본,0
16699,6,샷 추가 (+1),500
16700,5,ICE,0
16700,2,Grande,500
16700,11,기본,0
16700,6,샷 추가 (+1),500
16701,4,HOT,0
16701,1,Tall,0
16701,12,덜 달게,0
16702,4,HOT,0
16702,1,Tall,0
16702,12,덜 달게,0
16702,6,샷 추가 (+1),500
16702,7,바닐라 시럽,300
16703,4,HOT,0
16703,2,Grande,500
16703,13,더 달게,0
16704,5,ICE,0
16704,1,Tall,0
16705,4,HOT,0
16705,2,Grande,500
16705,11,기본,0
16706,4,HOT,0
16706,2,Grande,500
16706,7,바닐라 시럽,300
16707,4,HOT,0
16707,2,Grande,500
16707,12,덜 달게,0
16708,5,ICE,0
16708,2,Grande,500
16708,11,기본,0
16708,6,샷 추가 (+1),500
16708,9,카라멜 시럽,300
16709,4,HOT,0
16709,1,Tall,0
16709,12,덜 달게,0
16710,4,HOT,0
16710,1,Tall,0
16710,11,기본,0
16711,4,HOT,0
16711,2,Grande,500
16711,11,기본,0
16712,4,HOT,0
16712,1,Tall,0
16712,6,샷 추가 (+1),500
16712,7,바닐라 시럽,300
16713,4,HOT,0
16713,2,Grande,500
16714,4,HOT,0
16714,1,Tall,0
16714,11,기본,0
16715,5,ICE,0
16715,1,Tall,0
16715,13,더 달게,0
16716,4,HOT,0
16716,1,Tall,0
16716,12,덜 달게,0
16716,7,바닐라 시럽,300
16716,10,휘핑크림 추가,500
16717,4,HOT,0
16717,1,Tall,0
16718,5,ICE,0
16718,2,Grande,500
16719,5,ICE,0
16719,1,Tall,0
16719,7,바닐라 시럽,300
16720,5,ICE,0
16720,2,Grande,500
16720,6,샷 추가 (+1),500
16720,7,바닐라 시럽,300
16721,5,ICE,0
16721,3,Venti,1000
16722,5,ICE,0
16722,3,Venti,1000
16723,4,HOT,0
16723,1,Tall,0
16723,11,기본,0
16723,10,휘핑크림 추가,500
16724,5,ICE,0
16724,1,Tall,0
16724,13,더 달게,0
16725,4,HOT,0
16725,2,Grande,500
16726,4,HOT,0
16726,1,Tall,0
16726,11,기본,0
16727,4,HOT,0
16727,1,Tall,0
16727,11,기본,0
16727,6,샷 추가 (+1),500
16727,10,휘핑크림 추가,500
16728,4,HOT,0
16728,3,Venti,1000
16728,11,기본,0
16728,10,휘핑크림 추가,500
16729,4,HOT,0
16729,2,Grande,500
16729,11,기본,0
16730,4,HOT,0
16730,1,Tall,0
16730,11,기본,0
16731,4,HOT,0
16731,1,Tall,0
16731,13,더 달게,0
16732,4,HOT,0
16732,2,Grande,500
16732,11,기본,0
16732,7,바닐라 시럽,300
16732,10,휘핑크림 추가,500
16733,5,ICE,0
16733,3,Venti,1000
16733,9,카라멜 시럽,300
16734,4,HOT,0
16734,1,Tall,0
16734,6,샷 추가 (+1),500
16734,10,휘핑크림 추가,500
16735,4,HOT,0
16735,3,Venti,1000
16735,13,더 달게,0
16735,6,샷 추가 (+1),500
16736,4,HOT,0
16736,1,Tall,0
16736,13,더 달게,0
16737,4,HOT,0
16737,1,Tall,0
16737,13,더 달게,0
16737,10,휘핑크림 추가,500
16738,4,HOT,0
16738,2,Grande,500
16738,6,샷 추가 (+1),500
16738,9,카라멜 시럽,300
16739,5,ICE,0
16739,2,Grande,500
16739,11,기본,0
16740,4,HOT,0
16740,1,Tall,0
16740,11,기본,0
16740,10,휘핑크림 추가,500
16741,4,HOT,0
16741,3,Venti,1000
16741,12,덜 달게,0
16741,8,헤이즐넛 시럽,300
16741,10,휘핑크림 추가,500
16742,5,ICE,0
16742,1,Tall,0
16742,6,샷 추가 (+1),500
16743,4,HOT,0
16743,1,Tall,0
16744,4,HOT,0
16744,3,Venti,1000
16744,11,기본,0
16744,10,휘핑크림 추가,500
16745,5,ICE,0
16745,1,Tall,0
16745,11,기본,0
16746,4,HOT,0
16746,2,Grande,500
16747,4,HOT,0
16747,1,Tall,0
16747,6,샷 추가 (+1),500
16748,5,ICE,0
16748,3,Venti,1000
16748,11,기본,0
16748,10,휘핑크림 추가,500
16749,5,ICE,0
16749,2,Grande,500
16749,11,기본,0
16749,6,샷 추가 (+1),500
16750,4,HOT,0
16750,1,Tall,0
16750,11,기본,0
16750,6,샷 추가 (+1),500
16750,10,휘핑크림 추가,500
16751,5,ICE,0
16751,1,Tall,0
16751,6,샷 추가 (+1),500
16751,8,헤이즐넛 시럽,300
16751,10,휘핑크림 추가,500
16752,4,HOT,0
16752,1,Tall,0
16752,6,샷 추가 (+1),500
16752,9,카라멜 시럽,300
16752,10,휘핑크림 추가,500
16753,4,HOT,0
16753,1,Tall,0
16754,5,ICE,0
16754,2,Grande,500
16754,11,기본,0
16754,9,카라멜 시럽,300
16755,4,HOT,0
16755,2,Grande,500
16756,4,HOT,0
16756,1,Tall,0
16756,11,기본,0
16757,4,HOT,0
16757,2,Grande,500
16758,5,ICE,0
16758,2,Grande,500
16758,12,덜 달게,0
16759,5,ICE,0
16759,2,Grande,500
16760,4,HOT,0
16760,2,Grande,500
16760,6,샷 추가 (+1),500
16760,7,바닐라 시럽,300
16761,5,ICE,0
16761,2,Grande,500
16761,11,기본,0
16761,6,샷 추가 (+1),500
16761,8,헤이즐넛 시럽,300
16762,4,HOT,0
16762,2,Grande,500
16762,6,샷 추가 (+1),500
16763,4,HOT,0
16763,3,Venti,1000
16763,12,덜 달게,0
16763,6,샷 추가 (+1),500
16764,4,HOT,0
16764,1,Tall,0
16764,11,기본,0
16764,10,휘핑크림 추가,500
16765,4,HOT,0
16765,1,Tall,0
16765,12,덜 달게,0
16765,6,샷 추가 (+1),500
16765,10,휘핑크림 추가,500
16766,4,HOT,0
16766,1,Tall,0
16766,13,더 달게,0
16766,6,샷 추가 (+1),500
16767,4,HOT,0
16767,2,Grande,500
16767,13,더 달게,0
16767,6,샷 추가 (+1),500
16768,4,HOT,0
16768,1,Tall,0
16768,12,덜 달게,0
16769,4,HOT,0
16769,2,Grande,500
16769,11,기본,0
16770,4,HOT,0
16770,1,Tall,0
16770,13,더 달게,0
16770,6,샷 추가 (+1),500
16771,4,HOT,0
16771,1,Tall,0
16772,5,ICE,0
16772,2,Grande,500
16772,11,기본,0
16773,4,HOT,0
16773,1,Tall,0
16773,11,기본,0
16773,10,휘핑크림 추가,500
16774,4,HOT,0
16774,1,Tall,0
16775,4,HOT,0
16775,2,Grande,500
16775,11,기본,0
16776,4,HOT,0
16776,1,Tall,0
16776,6,샷 추가 (+1),500
16776,9,카라멜 시럽,300
16776,10,휘핑크림 추가,500
16777,4,HOT,0
16777,3,Venti,1000
16777,11,기본,0
16777,6,샷 추가 (+1),500
16778,5,ICE,0
16778,1,Tall,0
16779,5,ICE,0
16779,2,Grande,500
16779,11,기본,0
16780,5,ICE,0
16780,3,Venti,1000
16780,13,더 달게,0
16780,10,휘핑크림 추가,500
16781,5,ICE,0
16781,1,Tall,0
16781,6,샷 추가 (+1),500
16782,4,HOT,0
16782,1,Tall,0
16783,4,HOT,0
16783,1,Tall,0
16783,11,기본,0
16784,4,HOT,0
16784,2,Grande,500
16784,6,샷 추가 (+1),500
16785,5,ICE,0
16785,1,Tall,0
16785,6,샷 추가 (+1),500
16786,4,HOT,0
16786,1,Tall,0
16786,11,기본,0
16787,4,HOT,0
16787,2,Grande,500
16788,5,ICE,0
16788,3,Venti,1000
16788,12,덜 달게,0
16789,4,HOT,0
16789,1,Tall,0
16790,5,ICE,0
16790,2,Grande,500
16790,10,휘핑크림 추가,500
16791,4,HOT,0
16791,3,Venti,1000
16791,8,헤이즐넛 시럽,300
16792,4,HOT,0
16792,2,Grande,500
16793,5,ICE,0
16793,1,Tall,0
16793,11,기본,0
16794,5,ICE,0
16794,1,Tall,0
16794,11,기본,0
16794,6,샷 추가 (+1),500
16794,7,바닐라 시럽,300
16795,5,ICE,0
16795,2,Grande,500
