session_uuid,kiosk_id,started_at,ended_at,estimated_gender,estimated_age_group,end_reason,is_simple_mode,help_triggered,status
session_R0807,1,2026-08-04T10:11:00,2026-08-04T10:50:00,F,30~39,order_completed,0,0,ended
session_R0808,1,2026-04-02T14:36:00,2026-04-02T14:52:00,F,20~29,order_completed,1,0,ended
session_R0809,1,2026-08-22T20:04:00,2026-08-22T20:25:00,F,40~49,order_completed,0,0,ended
session_R0810,1,2026-09-23T22:30:00,2026-09-23T22:46:00,F,40~49,order_completed,1,1,ended
session_R0811,1,2026-06-23T16:16:00,2026-06-23T16:37:00,M,30~39,order_completed,0,0,ended
session_R0812,1,2026-11-21T13:50:00,2026-11-21T14:33:00,F,40~49,order_completed,1,1,ended
session_R0813,1,2026-04-08T08:26:00,2026-04-08T08:34:00,M,30~39,order_completed,0,0,ended
session_R0814,1,2026-09-04T20:45:00,2026-09-04T21:37:00,F,50+,order_completed,0,1,ended
session_R0815,1,2026-08-17T09:01:00,2026-08-17T09:34:00,F,30~39,order_completed,1,0,ended
session_R0816,1,2026-10-20T21:13:00,2026-10-20T21:46:00,M,50+,order_completed,0,0,ended
session_R0817,1,2026-12-17T10:59:00,2026-12-17T11:23:00,F,40~49,order_completed,0,0,ended
session_R0818,1,2026-12-12T22:40:00,2026-12-12T23:33:00,M,30~39,order_completed,0,0,ended
session_R0819,1,2026-11-14T10:59:00,2026-11-14T11:20:00,M,40~49,order_completed,0,0,ended
session_R0820,1,2026-11-26T17:20:00,2026-11-26T18:13:00,M,40~49,order_completed,1,0,ended
session_R0821,1,2026-05-18T18:06:00,2026-05-18T18:39:00,F,50+,order_completed,0,0,ended
session_R0822,1,2026-02-28T20:07:00,2026-02-28T21:05:00,M,50+,order_completed,0,0,ended
session_R0823,1,2026-01-11T12:51:00,2026-01-11T13:22:00,F,30~39,order_completed,0,1,ended
session_R0824,1,2026-02-02T07:41:00,2026-02-02T08:38:00,M,40~49,order_completed,0,0,ended
session_R0825,1,2026-01-29T12:38:00,2026-01-29T13:05:00,M,40~49,order_completed,0,0,ended
session_R0826,1,2026-04-17T22:12:00,2026-04-17T22:56:00,M,50+,order_completed,0,0,ended
session_R0827,1,2026-07-17T13:57:00,2026-07-17T14:25:00,F,20~29,order_completed,1,1,ended
session_R0828,1,2026-07-15T16:45:00,2026-07-15T17:31:00,F,50+,order_completed,0,0,ended
session_R0829,1,2026-12-03T17:47:00,2026-12-03T18:12:00,M,30~39,order_completed,0,0,ended
session_R0830,1,2026-12-13T21:13:00,2026-12-13T21:28:00,M,20~29,order_completed,1,0,ended
session_R0831,1,2026-12-21T16:01:00,2026-12-21T16:24:00,M,50+,order_completed,1,0,ended
session_R0832,1,2026-08-28T19:57:00,2026-08-28T20:10:00,M,40~49,order_completed,0,0,ended
session_R0833,1,2026-09-11T08:33:00,2026-09-11T09:01:00,M,50+,order_completed,0,0,ended
session_R0834,1,2026-04-25T17:10:00,2026-04-25T17:27:00,M,30~39,order_completed,0,0,ended
session_R0835,1,2026-12-22T19:12:00,2026-12-22T19:45:00,M,30~39,order_completed,1,0,ended
session_R0836,1,2026-04-22T20:38:00,2026-04-22T20:56:00,M,50+,order_completed,0,0,ended
session_R0837,1,2026-02-07T07:36:00,2026-02-07T08:14:00,M,50+,order_completed,0,1,ended
session_R0838,1,2026-02-20T16:31:00,2026-02-20T16:47:00,M,30~39,order_completed,1,0,ended
session_R0839,1,2026-09-04T09:59:00,2026-09-04T10:18:00,M,20~29,order_completed,0,0,ended
session_R0840,1,2026-03-24T21:45:00,2026-03-24T22:30:00,F,40~49,order_completed,1,0,ended
session_R0841,1,2026-02-18T15:45:00,2026-02-18T16:22:00,F,50+,order_completed,0,0,ended
session_R0842,1,2026-11-13T20:22:00,2026-11-13T20:49:00,M,40~49,order_completed,0,0,ended
session_R0843,1,2026-03-16T22:26:00,2026-03-16T23:07:00,F,40~49,order_completed,0,0,ended
session_R0844,1,2026-07-31T18:20:00,2026-07-31T18:59:00,M,20~29,order_completed,0,0,ended
session_R0845,1,2026-09-21T12:42:00,2026-09-21T13:11:00,F,20~29,order_completed,0,0,ended
session_R0846,1,2026-10-13T18:16:00,2026-10-13T18:34:00,F,40~49,order_completed,1,1,ended
session_R0847,1,2026-01-05T06:16:00,2026-01-05T06:54:00,F,30~39,order_completed,0,0,ended
session_R0848,1,2026-11-08T08:18:00,2026-11-08T08:33:00,M,40~49,order_completed,1,0,ended
session_R0849,1,2026-11-28T06:04:00,2026-11-28T06:27:00,M,30~39,order_completed,0,1,ended
session_R0850,1,2026-11-28T14:53:00,2026-11-28T14:58:00,M,40~49,order_completed,0,0,ended
session_R0851,1,2026-10-14T07:22:00,2026-10-14T07:39:00,F,20~29,order_completed,1,0,ended
session_R0852,1,2026-03-31T12:36:00,2026-03-31T13:04:00,F,20~29,order_completed,0,0,ended
session_R0853,1,2026-07-07T11:23:00,2026-07-07T12:01:00,M,30~39,order_completed,0,0,ended
session_R0854,1,2026-01-26T12:22:00,2026-01-26T12:59:00,M,50+,order_completed,0,1,ended
session_R0855,1,2026-11-17T19:41:00,2026-11-17T19:46:00,F,30~39,order_completed,0,0,ended
session_R0856,1,2026-10-04T22:48:00,2026-10-04T23:27:00,M,30~39,order_completed,0,0,ended
session_R0857,1,2026-10-07T08:56:00,2026-10-07T09:22:00,M,50+,order_completed,0,0,ended
session_R0858,1,2026-12-14T10:48:00,2026-12-14T11:33:00,F,20~29,order_completed,0,0,ended
session_R0859,1,2026-10-07T09:29:00,2026-10-07T09:48:00,M,20~29,order_completed,0,0,ended
session_R0860,1,2026-02-04T11:19:00,2026-02-04T11:41:00,F,20~29,order_completed,0,0,ended
session_R0861,1,2026-01-22T06:45:00,2026-01-22T07:26:00,F,20~29,order_completed,1,0,ended
session_R0862,1,2026-06-16T06:48:00,2026-06-16T07:30:00,F,40~49,order_completed,1,0,ended
session_R0863,1,2026-08-30T09:44:00,2026-08-30T09:54:00,F,40~49,order_completed,0,0,ended
session_R0864,1,2026-04-28T08:33:00,2026-04-28T09:18:00,F,40~49,order_completed,0,1,ended
session_R0865,1,2026-03-20T06:40:00,2026-03-20T07:11:00,F,30~39,order_completed,0,0,ended
session_R0866,1,2026-04-04T22:12:00,2026-04-04T23:05:00,M,50+,order_completed,0,0,ended
session_R0867,1,2026-05-20T11:42:00,2026-05-20T12:22:00,M,20~29,order_completed,0,0,ended
session_R0868,1,2026-09-30T18:09:00,2026-09-30T18:47:00,M,30~39,order_completed,0,0,ended
session_R0869,1,2026-08-08T10:35:00,2026-08-08T11:11:00,F,40~49,order_completed,0,0,ended
session_R0870,1,2026-02-16T11:34:00,2026-02-16T12:06:00,F,50+,order_completed,0,0,ended
session_R0871,1,2026-07-09T21:10:00,2026-07-09T21:30:00,M,40~49,order_completed,0,1,ended
session_R0872,1,2026-07-17T21:58:00,2026-07-17T22:37:00,F,50+,order_completed,0,0,ended
session_R0873,1,2026-10-21T12:33:00,2026-10-21T12:59:00,M,20~29,order_completed,0,0,ended
session_R0874,1,2026-03-31T09:01:00,2026-03-31T09:48:00,F,30~39,order_completed,0,1,ended
session_R0875,1,2026-01-21T06:35:00,2026-01-21T06:47:00,F,40~49,order_completed,1,0,ended
session_R0876,1,2026-11-03T19:22:00,2026-11-03T20:17:00,F,30~39,order_completed,0,0,ended
session_R0877,1,2026-09-02T09:15:00,2026-09-02T09:23:00,M,40~49,order_completed,0,0,ended
session_R0878,1,2026-04-26T15:37:00,2026-04-26T16:29:00,M,40~49,order_completed,0,0,ended
session_R0879,1,2026-09-18T14:56:00,2026-09-18T15:47:00,M,20~29,order_completed,0,0,ended
session_R0880,1,2026-03-30T12:27:00,2026-03-30T12:37:00,F,40~49,order_completed,1,0,ended
session_R0881,1,2026-07-24T16:47:00,2026-07-24T17:46:00,M,40~49,order_completed,0,0,ended
session_R0882,1,2026-04-12T11:58:00,2026-04-12T12:33:00,M,40~49,order_completed,0,1,ended
session_R0883,1,2026-05-04T20:44:00,2026-05-04T21:36:00,F,30~39,order_completed,0,0,ended
session_R0884,1,2026-09-27T18:44:00,2026-09-27T19:20:00,M,30~39,order_completed,0,0,ended
session_R0885,1,2026-04-05T17:12:00,2026-04-05T17:44:00,M,20~29,order_completed,0,0,ended
session_R0886,1,2026-03-20T14:01:00,2026-03-20T14:40:00,F,50+,order_completed,0,0,ended
session_R0887,1,2026-11-07T14:45:00,2026-11-07T15:32:00,F,30~39,order_completed,0,0,ended
session_R0888,1,2026-03-30T16:38:00,2026-03-30T17:31:00,F,20~29,order_completed,0,0,ended
session_R0889,1,2026-12-09T21:03:00,2026-12-09T21:42:00,F,30~39,order_completed,0,0,ended
session_R0890,1,2026-11-12T10:23:00,2026-11-12T11:08:00,F,40~49,order_completed,0,0,ended
session_R0891,1,2026-09-01T15:57:00,2026-09-01T16:53:00,F,30~39,order_completed,0,0,ended
session_R0892,1,2026-03-23T10:30:00,2026-03-23T11:06:00,M,50+,order_completed,0,0,ended
session_R0893,1,2026-07-04T10:23:00,2026-07-04T10:51:00,F,30~39,order_completed,0,0,ended
session_R0894,1,2026-07-21T18:57:00,2026-07-21T19:16:00,M,50+,order_completed,0,0,ended
session_R0895,1,2026-11-10T07:49:00,2026-11-10T08:39:00,F,20~29,order_completed,0,0,ended
session_R0896,1,2026-01-17T06:16:00,2026-01-17T06:27:00,M,30~39,order_completed,0,0,ended
session_R0897,1,2026-10-22T21:06:00,2026-10-22T21:44:00,F,40~49,order_completed,0,0,ended
session_R0898,1,2026-12-29T07:45:00,2026-12-29T08:27:00,M,20~29,order_completed,1,0,ended
session_R0899,1,2026-08-21T21:38:00,2026-08-21T22:16:00,F,30~39,order_completed,0,0,ended
session_R0900,1,2026-05-10T10:59:00,2026-05-10T11:55:00,F,30~39,order_completed,0,0,ended
session_R0901,1,2026-11-06T06:10:00,2026-11-06T06:31:00,F,50+,order_completed,0,0,ended
session_R0902,1,2026-08-28T06:43:00,2026-08-28T07:42:00,M,40~49,order_completed,0,0,ended
session_R0903,1,2026-12-03T21:42:00,2026-12-03T22:29:00,F,50+,order_completed,0,0,ended
session_R0904,1,2026-02-06T06:40:00,2026-02-06T07:34:00,M,40~49,order_completed,0,0,ended
session_R0905,1,2026-08-04T17:17:00,2026-08-04T18:00:00,F,50+,order_completed,0,0,ended
session_R0906,1,2026-05-06T21:04:00,2026-05-06T21:17:00,F,30~39,order_completed,1,0,ended
session_R0907,1,2026-01-13T13:33:00,2026-01-13T13:55:00,M,40~49,order_completed,0,0,ended
session_R0908,1,2026-12-13T12:52:00,2026-12-13T13:44:00,M,50+,order_completed,0,0,ended
session_R0909,1,2026-07-27T20:49:00,2026-07-27T21:23:00,M,30~39,order_completed,0,0,ended
session_R0910,1,2026-03-11T19:00:00,2026-03-11T19:05:00,M,50+,order_completed,0,0,ended
session_R0911,1,2026-02-09T06:36:00,2026-02-09T07:13:00,F,50+,order_completed,0,0,ended
session_R0912,1,2026-08-18T21:54:00,2026-08-18T22:13:00,M,30~39,order_completed,0,0,ended
session_R0913,1,2026-03-15T11:21:00,2026-03-15T11:57:00,F,20~29,order_completed,0,0,ended
session_R0914,1,2026-12-05T07:37:00,2026-12-05T08:23:00,F,40~49,order_completed,1,0,ended
session_R0915,1,2026-03-22T21:35:00,2026-03-22T21:51:00,F,40~49,order_completed,0,0,ended
session_R0916,1,2026-11-05T12:02:00,2026-11-05T12:24:00,F,50+,order_completed,0,0,ended
session_R0917,1,2026-02-08T17:15:00,2026-02-08T18:08:00,M,20~29,order_completed,0,0,ended
session_R0918,1,2026-04-28T08:10:00,2026-04-28T08:49:00,F,50+,order_completed,0,0,ended
session_R0919,1,2026-08-20T07:04:00,2026-08-20T07:20:00,F,50+,order_completed,0,0,ended
session_R0920,1,2026-06-25T10:04:00,2026-06-25T10:50:00,M,50+,order_completed,1,0,ended
session_R0921,1,2026-11-23T17:20:00,2026-11-23T17:43:00,M,30~39,order_completed,0,0,ended
session_R0922,1,2026-02-12T20:00:00,2026-02-12T20:11:00,F,30~39,order_completed,0,0,ended
session_R0923,1,2026-05-21T19:27:00,2026-05-21T19:58:00,M,50+,order_completed,0,0,ended
session_R0924,1,2026-09-25T21:29:00,2026-09-25T21:42:00,F,50+,order_completed,0,0,ended
session_R0925,1,2026-07-03T10:18:00,2026-07-03T11:04:00,M,40~49,order_completed,0,0,ended
session_R0926,1,2026-03-25T07:27:00,2026-03-25T08:02:00,M,30~39,order_completed,0,0,ended
session_R0927,1,2026-03-19T20:42:00,2026-03-19T21:05:00,F,40~49,order_completed,0,0,ended
session_R0928,1,2026-08-28T13:39:00,2026-08-28T14:18:00,F,40~49,order_completed,1,0,ended
session_R0929,1,2026-01-15T11:00:00,2026-01-15T11:45:00,F,20~29,order_completed,0,0,ended
session_R0930,1,2026-01-15T10:38:00,2026-01-15T10:59:00,M,20~29,order_completed,1,0,ended
session_R0931,1,2026-01-14T12:10:00,2026-01-14T12:18:00,F,50+,order_completed,1,0,ended
session_R0932,1,2026-07-29T16:21:00,2026-07-29T17:00:00,M,30~39,order_completed,0,0,ended
session_R0933,1,2026-09-12T16:34:00,2026-09-12T17:16:00,M,30~39,order_completed,0,0,ended
session_R0934,1,2026-07-21T17:41:00,2026-07-21T18:20:00,F,40~49,order_completed,0,0,ended
session_R0935,1,2026-12-19T20:33:00,2026-12-19T20:54:00,F,30~39,order_completed,0,0,ended
session_R0936,1,2026-11-19T08:51:00,2026-11-19T09:20:00,M,50+,order_completed,0,0,ended
session_R0937,1,2026-11-08T07:07:00,2026-11-08T07:39:00,M,50+,order_completed,0,0,ended
session_R0938,1,2026-11-25T19:33:00,2026-11-25T20:16:00,M,40~49,order_completed,0,0,ended
session_R0939,1,2026-05-24T18:58:00,2026-05-24T19:09:00,F,40~49,order_completed,0,1,ended
session_R0940,1,2026-04-24T11:24:00,2026-04-24T11:51:00,M,40~49,order_completed,1,0,ended
session_R0941,1,2026-05-27T17:43:00,2026-05-27T17:54:00,F,50+,order_completed,0,0,ended
session_R0942,1,2026-12-15T09:33:00,2026-12-15T09:51:00,M,40~49,order_completed,0,1,ended
session_R0943,1,2026-10-07T10:41:00,2026-10-07T11:32:00,M,20~29,order_completed,0,0,ended
session_R0944,1,2026-08-21T12:14:00,2026-08-21T12:43:00,M,30~39,order_completed,0,0,ended
session_R0945,1,2026-10-20T18:18:00,2026-10-20T18:52:00,F,50+,order_completed,0,0,ended
session_R0946,1,2026-04-14T08:15:00,2026-04-14T08:28:00,M,40~49,order_completed,0,0,ended
session_R0947,1,2026-01-28T22:18:00,2026-01-28T23:00:00,M,40~49,order_completed,1,1,ended
session_R0948,1,2026-09-17T08:10:00,2026-09-17T08:19:00,M,40~49,order_completed,0,0,ended
session_R0949,1,2026-01-12T06:40:00,2026-01-12T07:28:00,F,30~39,order_completed,0,0,ended
session_R0950,1,2026-08-20T17:39:00,2026-08-20T18:38:00,M,20~29,order_completed,0,1,ended
session_R0951,1,2026-09-12T22:13:00,2026-09-12T22:53:00,M,50+,order_completed,1,0,ended
session_R0952,1,2026-05-22T18:29:00,2026-05-22T18:42:00,F,50+,order_completed,0,0,ended
session_R0953,1,2026-03-18T14:46:00,2026-03-18T15:21:00,F,50+,order_completed,0,1,ended
session_R0954,1,2026-03-30T20:23:00,2026-03-30T20:28:00,F,50+,order_completed,1,1,ended
session_R0955,1,2026-11-11T18:38:00,2026-11-11T18:53:00,F,40~49,order_completed,0,1,ended
session_R0956,1,2026-04-08T11:42:00,2026-04-08T12:36:00,F,40~49,order_completed,0,0,ended
session_R0957,1,2026-08-27T21:08:00,2026-08-27T21:59:00,F,20~29,order_completed,0,0,ended
session_R0958,1,2026-05-01T20:26:00,2026-05-01T21:16:00,F,40~49,order_completed,0,1,ended
session_R0959,1,2026-02-04T08:03:00,2026-02-04T08:21:00,M,20~29,order_completed,0,0,ended
session_R0960,1,2026-04-17T10:19:00,2026-04-17T10:58:00,F,50+,order_completed,0,0,ended
session_R0961,1,2026-04-25T17:18:00,2026-04-25T17:55:00,M,40~49,order_completed,0,0,ended
session_R0962,1,2026-09-19T22:00:00,2026-09-19T22:19:00,M,50+,order_completed,0,0,ended
session_R0963,1,2026-06-07T15:13:00,2026-06-07T15:51:00,M,50+,order_completed,0,1,ended
session_R0964,1,2026-06-14T10:19:00,2026-06-14T10:28:00,M,40~49,order_completed,0,0,ended
session_R0965,1,2026-11-06T15:26:00,2026-11-06T15:44:00,F,40~49,order_completed,0,0,ended
session_R0966,1,2026-12-23T07:31:00,2026-12-23T07:42:00,F,20~29,order_completed,1,0,ended
session_R0967,1,2026-09-27T09:37:00,2026-09-27T10:36:00,M,20~29,order_completed,0,1,ended
session_R0968,1,2026-02-24T17:12:00,2026-02-24T17:57:00,M,30~39,order_completed,0,0,ended
session_R0969,1,2026-07-15T06:57:00,2026-07-15T07:48:00,M,40~49,order_completed,0,0,ended
session_R0970,1,2026-12-07T07:12:00,2026-12-07T07:59:00,F,40~49,order_completed,0,1,ended
session_R0971,1,2026-02-03T10:23:00,2026-02-03T11:03:00,M,50+,order_completed,0,0,ended
session_R0972,1,2026-02-05T14:46:00,2026-02-05T15:06:00,M,30~39,order_completed,0,0,ended
session_R0973,1,2026-05-03T22:39:00,2026-05-03T23:17:00,M,50+,order_completed,0,0,ended
session_R0974,1,2026-08-15T11:24:00,2026-08-15T12:08:00,F,30~39,order_completed,1,0,ended
session_R0975,1,2026-12-08T06:18:00,2026-12-08T06:43:00,M,40~49,order_completed,0,0,ended
session_R0976,1,2026-03-25T11:17:00,2026-03-25T12:15:00,F,20~29,order_completed,0,0,ended
session_R0977,1,2026-10-30T07:52:00,2026-10-30T08:41:00,F,40~49,order_completed,1,0,ended
session_R0978,1,2026-01-16T09:04:00,2026-01-16T09:51:00,F,50+,order_completed,1,0,ended
session_R0979,1,2026-02-20T13:16:00,2026-02-20T13:28:00,F,50+,order_completed,0,0,ended
session_R0980,1,2026-05-07T11:47:00,2026-05-07T12:45:00,M,40~49,order_completed,0,0,ended
session_R0981,1,2026-10-15T08:11:00,2026-10-15T08:33:00,M,30~39,order_completed,1,0,ended
session_R0982,1,2026-04-19T16:27:00,2026-04-19T17:22:00,M,50+,order_completed,0,0,ended
session_R0983,1,2026-12-30T09:36:00,2026-12-30T10:26:00,M,30~39,order_completed,0,0,ended
session_R0984,1,2026-11-16T18:47:00,2026-11-16T19:03:00,F,20~29,order_completed,1,0,ended
session_R0985,1,2026-11-29T15:24:00,2026-11-29T16:19:00,M,30~39,order_completed,0,0,ended
session_R0986,1,2026-07-29T11:42:00,2026-07-29T11:53:00,M,40~49,order_completed,0,0,ended
session_R0987,1,2026-12-13T15:10:00,2026-12-13T15:33:00,M,40~49,order_completed,0,0,ended
session_R0988,1,2026-02-05T09:46:00,2026-02-05T10:03:00,F,30~39,order_completed,0,0,ended
session_R0989,1,2026-07-01T19:39:00,2026-07-01T20:32:00,F,30~39,order_completed,0,0,ended
session_R0990,1,2026-01-20T18:52:00,2026-01-20T19:48:00,M,30~39,order_completed,0,0,ended
session_R0991,1,2026-07-18T10:56:00,2026-07-18T11:19:00,M,50+,order_completed,0,0,ended
session_R0992,1,2026-01-22T12:42:00,2026-01-22T13:15:00,F,20~29,order_completed,0,0,ended
session_R0993,1,2026-12-07T17:37:00,2026-12-07T18:12:00,F,40~49,order_completed,0,0,ended
session_R0994,1,2026-02-26T22:27:00,2026-02-26T23:14:00,M,50+,order_completed,0,0,ended
session_R0995,1,2026-02-19T21:39:00,2026-02-19T21:51:00,M,40~49,order_completed,0,0,ended
session_R0996,1,2026-06-22T14:37:00,2026-06-22T15:04:00,M,30~39,order_completed,0,0,ended
session_R0997,1,2026-01-06T13:46:00,2026-01-06T14:05:00,M,50+,order_completed,1,0,ended
session_R0998,1,2026-03-30T15:17:00,2026-03-30T15:44:00,M,20~29,order_completed,0,0,ended
session_R0999,1,2026-03-14T07:53:00,2026-03-14T08:08:00,F,50+,order_completed,0,1,ended
session_R1000,1,2026-06-19T14:27:00,2026-06-19T15:19:00,F,40~49,order_completed,0,0,ended
session_R1001,1,2026-12-07T13:49:00,2026-12-07T14:23:00,F,50+,order_completed,0,0,ended
session_R1002,1,2026-10-17T10:50:00,2026-10-17T11:28:00,M,50+,order_completed,0,0,ended
session_R1003,1,2026-11-15T15:09:00,2026-11-15T15:48:00,M,30~39,order_completed,0,0,ended
session_R1004,1,2026-09-13T16:18:00,2026-09-13T16:39:00,M,50+,order_completed,0,0,ended
session_R1005,1,2026-06-03T22:06:00,2026-06-03T23:05:00,M,20~29,order_completed,0,0,ended
session_R1006,1,2026-09-29T22:41:00,2026-09-29T23:20:00,F,50+,order_completed,0,0,ended
session_R1007,1,2026-12-29T22:26:00,2026-12-29T22:35:00,M,30~39,order_completed,0,0,ended
session_R1008,1,2026-11-20T15:06:00,2026-11-20T15:31:00,F,40~49,order_completed,0,0,ended
session_R1009,1,2026-10-20T07:22:00,2026-10-20T08:15:00,F,40~49,order_completed,0,0,ended
session_R1010,1,2026-02-01T06:22:00,2026-02-01T06:42:00,F,50+,order_completed,0,0,ended
session_R1011,1,2026-02-04T14:13:00,2026-02-04T14:56:00,M,20~29,order_completed,1,0,ended
session_R1012,1,2026-03-04T09:01:00,2026-03-04T09:44:00,F,40~49,order_completed,1,0,ended
session_R1013,1,2026-12-04T16:05:00,2026-12-04T16:15:00,M,50+,order_completed,0,0,ended
session_R1014,1,2026-05-03T13:50:00,2026-05-03T14:40:00,F,50+,order_completed,0,0,ended
session_R1015,1,2026-09-08T13:13:00,2026-09-08T13:39:00,M,40~49,order_completed,1,0,ended
session_R1016,1,2026-03-30T07:17:00,2026-03-30T08:15:00,M,40~49,order_completed,0,0,ended
session_R1017,1,2026-06-16T20:40:00,2026-06-16T20:58:00,F,40~49,order_completed,0,0,ended
session_R1018,1,2026-12-15T15:53:00,2026-12-15T16:15:00,F,30~39,order_completed,0,0,ended
session_R1019,1,2026-04-11T21:48:00,2026-04-11T22:07:00,F,40~49,order_completed,0,0,ended
session_R1020,1,2026-10-18T19:34:00,2026-10-18T19:58:00,F,50+,order_completed,0,1,ended
session_R1021,1,2026-08-21T21:41:00,2026-08-21T22:16:00,M,30~39,order_completed,0,0,ended
session_R1022,1,2026-04-05T16:03:00,2026-04-05T16:16:00,M,40~49,order_completed,0,0,ended
session_R1023,1,2026-02-07T22:01:00,2026-02-07T22:06:00,M,20~29,order_completed,0,0,ended
session_R1024,1,2026-03-16T18:49:00,2026-03-16T18:59:00,F,20~29,order_completed,0,0,ended
session_R1025,1,2026-03-20T11:22:00,2026-03-20T11:59:00,F,50+,order_completed,0,0,ended
session_R1026,1,2026-09-13T11:28:00,2026-09-13T11:44:00,M,40~49,order_completed,0,0,ended
session_R1027,1,2026-10-20T12:07:00,2026-10-20T12:55:00,M,40~49,order_completed,1,1,ended
session_R1028,1,2026-01-14T14:12:00,2026-01-14T14:55:00,M,20~29,order_completed,0,0,ended
session_R1029,1,2026-12-08T09:37:00,2026-12-08T10:33:00,M,40~49,order_completed,1,0,ended
session_R1030,1,2026-05-10T21:43:00,2026-05-10T21:50:00,M,50+,order_completed,1,0,ended
session_R1031,1,2026-06-02T11:21:00,2026-06-02T12:03:00,F,20~29,order_completed,1,0,ended
session_R1032,1,2026-03-23T07:41:00,2026-03-23T07:55:00,F,30~39,order_completed,0,0,ended
session_R1033,1,2026-04-18T06:14:00,2026-04-18T07:09:00,M,20~29,order_completed,0,0,ended
session_R1034,1,2026-06-06T07:55:00,2026-06-06T08:49:00,M,30~39,order_completed,0,0,ended
session_R1035,1,2026-12-08T17:44:00,2026-12-08T18:43:00,M,20~29,order_completed,0,1,ended
session_R1036,1,2026-08-21T13:13:00,2026-08-21T14:12:00,M,30~39,order_completed,0,0,ended
session_R1037,1,2026-01-09T15:31:00,2026-01-09T16:23:00,M,40~49,order_completed,1,1,ended
session_R1038,1,2026-02-03T20:14:00,2026-02-03T20:50:00,M,30~39,order_completed,1,0,ended
session_R1039,1,2026-06-09T12:41:00,2026-06-09T13:14:00,M,20~29,order_completed,1,0,ended
session_R1040,1,2026-09-13T17:05:00,2026-09-13T17:51:00,F,40~49,order_completed,0,0,ended
session_R1041,1,2026-08-07T10:52:00,2026-08-07T11:26:00,F,50+,order_completed,0,0,ended
session_R1042,1,2026-11-20T11:44:00,2026-11-20T12:03:00,M,30~39,order_completed,1,0,ended
session_R1043,1,2026-03-12T19:18:00,2026-03-12T19:43:00,M,20~29,order_completed,0,0,ended
session_R1044,1,2026-01-08T14:13:00,2026-01-08T14:53:00,M,20~29,order_completed,0,0,ended
session_R1045,1,2026-11-29T10:26:00,2026-11-29T11:22:00,F,40~49,order_completed,1,0,ended
session_R1046,1,2026-12-26T20:28:00,2026-12-26T20:59:00,M,50+,order_completed,0,0,ended
session_R1047,1,2026-03-20T06:18:00,2026-03-20T06:39:00,M,40~49,order_completed,0,0,ended
session_R1048,1,2026-09-25T19:13:00,2026-09-25T19:40:00,F,50+,order_completed,0,0,ended
session_R1049,1,2026-08-07T17:00:00,2026-08-07T17:55:00,M,50+,order_completed,1,0,ended
session_R1050,1,2026-01-04T19:04:00,2026-01-04T19:49:00,F,30~39,order_completed,0,0,ended
session_R1051,1,2026-03-15T12:34:00,2026-03-15T13:32:00,M,40~49,order_completed,0,0,ended
session_R1052,1,2026-09-11T09:15:00,2026-09-11T09:21:00,M,50+,order_completed,0,0,ended
session_R1053,1,2026-01-03T18:53:00,2026-01-03T19:23:00,M,30~39,order_completed,0,0,ended
session_R1054,1,2026-04-26T16:20:00,2026-04-26T17:09:00,F,40~49,order_completed,0,0,ended
session_R1055,1,2026-04-23T17:06:00,2026-04-23T18:05:00,M,20~29,order_completed,0,0,ended
session_R1056,1,2026-02-07T14:24:00,2026-02-07T14:49:00,F,40~49,order_completed,0,0,ended
session_R1057,1,2026-08-19T06:43:00,2026-08-19T07:42:00,F,40~49,order_completed,0,1,ended
session_R1058,1,2026-05-19T18:23:00,2026-05-19T19:16:00,M,30~39,order_completed,0,0,ended
session_R1059,1,2026-06-22T14:40:00,2026-06-22T15:03:00,M,20~29,order_completed,0,0,ended
session_R1060,1,2026-12-09T21:12:00,2026-12-09T22:02:00,M,20~29,order_completed,1,1,ended
session_R1061,1,2026-11-30T19:42:00,2026-11-30T19:47:00,M,50+,order_completed,1,0,ended
session_R1062,1,2026-01-20T14:37:00,2026-01-20T15:02:00,M,50+,order_completed,0,0,ended
session_R1063,1,2026-05-26T09:32:00,2026-05-26T10:16:00,M,20~29,order_completed,0,0,ended
session_R1064,1,2026-10-05T06:31:00,2026-10-05T07:01:00,M,30~39,order_completed,0,0,ended
session_R1065,1,2026-04-24T16:15:00,2026-04-24T16:28:00,M,50+,order_completed,0,0,ended
session_R1066,1,2026-06-28T06:11:00,2026-06-28T06:55:00,M,40~49,order_completed,0,0,ended
session_R1067,1,2026-07-15T13:23:00,2026-07-15T13:34:00,M,20~29,order_completed,0,1,ended
session_R1068,1,2026-07-21T17:00:00,2026-07-21T17:59:00,M,30~39,order_completed,0,0,ended
session_R1069,1,2026-07-04T16:21:00,2026-07-04T17:05:00,F,40~49,order_completed,1,0,ended
session_R1070,1,2026-12-21T12:28:00,2026-12-21T13:11:00,M,50+,order_completed,0,0,ended
session_R1071,1,2026-04-21T10:42:00,2026-04-21T11:31:00,M,50+,order_completed,0,1,ended
session_R1072,1,2026-07-30T16:32:00,2026-07-30T17:04:00,M,50+,order_completed,1,0,ended
session_R1073,1,2026-03-14T19:09:00,2026-03-14T19:19:00,M,40~49,order_completed,0,0,ended
session_R1074,1,2026-05-22T11:38:00,2026-05-22T12:35:00,F,20~29,order_completed,0,0,ended
session_R1075,1,2026-07-17T07:38:00,2026-07-17T07:45:00,F,40~49,order_completed,1,0,ended
