id,session_id,created_at,preferred_category,recommendation_type,recommended_menu_id,was_clicked,led_to_order
8163,41126,2025-04-08 22:28:00,tea,situation,29,1,1
8164,41145,2025-08-26 17:41:00,frappe,suggest,26,0,0
8165,41145,2025-08-26 17:41:00,smoothie,situation,21,1,1
8166,41148,2025-10-17 18:30:00,tea,situation,16,0,0
8167,41148,2025-10-17 18:30:00,americano,situation,2,0,0
8168,41159,2025-07-17 08:48:00,ade,situation,19,1,0
8169,41166,2025-04-05 16:18:00,frappe,situation,13,1,1
8170,41167,2025-06-26 19:07:00,latte,situation,10,1,1
8171,41167,2025-06-26 19:07:00,frappe,situation,26,0,0
8172,41177,2025-02-17 20:44:00,latte,situation,23,0,0
8173,41184,2025-08-30 15:55:00,juice,situation,22,1,0
8174,41184,2025-08-30 15:55:00,smoothie,suggest,20,0,0
8175,41199,2025-01-29 09:13:00,tea,situation,27,1,0
8176,41199,2025-01-29 09:13:00,tea,situation,28,0,0
8177,41232,2025-03-22 08:09:00,latte,situation,10,1,1
8178,41232,2025-03-22 08:09:00,juice,situation,22,1,0
8179,41233,2025-01-10 09:44:00,latte,suggest,23,1,1
8180,41233,2025-01-10 09:44:00,coldbrew,situation,7,1,0
8181,41259,2025-05-30 15:49:00,tea,situation,30,1,0
8182,41259,2025-05-30 15:49:00,frappe,suggest,12,1,1
8183,41261,2025-11-05 17:04:00,frappe,suggest,13,0,0
8184,41286,2025-01-21 14:26:00,juice,situation,22,1,0
8185,41291,2025-07-15 09:28:00,drip,situation,9,1,0
8186,41297,2025-12-13 08:22:00,ade,suggest,18,1,1
8187,41297,2025-12-13 08:22:00,ade,situation,24,1,1
8188,41304,2025-08-03 15:15:00,tea,situation,17,0,0
8189,41305,2025-05-17 11:02:00,tea,situation,28,1,0
8190,41308,2025-02-20 18:21:00,tea,suggest,29,1,0
8191,41313,2025-01-30 15:13:00,drip,situation,9,0,0
8192,41320,2025-11-09 13:07:00,latte,situation,23,0,0
8193,41320,2025-11-09 13:07:00,latte,suggest,5,1,1
8194,41323,2025-08-24 08:43:00,tea,situation,16,0,0
8195,41325,2025-01-23 18:48:00,ade,situation,18,1,0
8196,41330,2025-03-06 16:29:00,non-coffee,situation,14,0,0
8197,41330,2025-03-06 16:29:00,americano,suggest,2,1,1
8198,41340,2025-12-16 08:14:00,latte,situation,4,0,0
8199,41345,2025-02-09 14:00:00,frappe,suggest,13,0,0
8200,41346,2025-09-29 20:25:00,latte,suggest,4,0,0
8201,41346,2025-09-29 20:25:00,americano,situation,3,1,0
8202,41352,2025-06-10 09:12:00,tea,situation,28,0,0
8203,41352,2025-06-10 09:12:00,americano,situation,2,1,0
8204,41353,2025-10-31 16:58:00,coldbrew,suggest,7,0,0
8205,41366,2025-03-26 19:43:00,juice,suggest,22,1,1
8206,41369,2025-01-15 11:32:00,ade,situation,24,1,0
8207,41371,2025-03-14 07:29:00,smoothie,situation,32,1,1
8208,41386,2025-05-11 09:51:00,coldbrew,situation,7,0,0
8209,41388,2025-07-06 13:50:00,americano,situation,3,1,1
8210,41388,2025-07-06 13:50:00,latte,suggest,23,0,0
8211,41400,2025-12-14 15:04:00,tea,suggest,28,0,0
8212,41400,2025-12-14 15:04:00,americano,situation,3,0,0
8213,41402,2025-03-14 15:09:00,tea,situation,29,1,0
8214,41407,2025-01-11 15:10:00,non-coffee,situation,14,1,1
8215,41408,2025-09-08 15:22:00,ade,suggest,19,1,0
8216,41414,2025-04-27 15:32:00,ade,suggest,24,0,0
8217,41417,2025-11-16 16:11:00,frappe,situation,12,0,0
8218,41420,2025-11-28 13:34:00,tea,situation,31,1,1
8219,41420,2025-11-28 13:34:00,cappuccino,situation,6,1,1
8220,41423,2025-02-25 17:07:00,latte,situation,4,0,0
8221,41431,2025-05-09 19:01:00,tea,situation,29,0,0
8222,41432,2025-05-05 17:01:00,coldbrew,situation,7,0,0
8223,41435,2025-03-18 15:37:00,tea,suggest,29,1,0
8224,41435,2025-03-18 15:37:00,smoothie,situation,21,1,1
8225,41436,2025-08-10 16:28:00,latte,situation,5,1,0
8226,41436,2025-08-10 16:28:00,ade,suggest,24,0,0
8227,41441,2025-09-23 13:40:00,frappe,situation,13,0,0
8228,41441,2025-09-23 13:40:00,coldbrew,situation,8,1,1
8229,41453,2025-12-15 11:01:00,tea,suggest,28,1,1
8230,41460,2025-09-15 22:12:00,tea,situation,15,1,1
8231,41461,2025-10-07 16:39:00,latte,situation,11,1,1
8232,41461,2025-10-07 16:39:00,frappe,situation,26,1,1
8233,41468,2025-09-17 14:55:00,latte,situation,10,1,1
8234,41469,2025-08-13 07:43:00,ade,suggest,24,0,0
8235,41469,2025-08-13 07:43:00,frappe,situation,12,1,1
8236,41471,2025-08-25 17:05:00,tea,situation,17,0,0
8237,41472,2025-10-17 15:39:00,latte,situation,11,0,0
8238,41472,2025-10-17 15:39:00,smoothie,situation,21,1,1
8239,41478,2025-08-13 09:40:00,tea,situation,28,1,1
8240,41478,2025-08-13 09:40:00,americano,situation,2,1,1
8241,41488,2025-11-03 09:27:00,ade,situation,19,0,0
8242,41494,2025-02-10 19:20:00,cappuccino,situation,6,1,0
8243,41494,2025-02-10 19:20:00,tea,suggest,15,0,0
8244,41502,2025-07-24 12:57:00,tea,situation,30,0,0
8245,41516,2025-04-18 16:41:00,juice,suggest,22,0,0
8246,41520,2025-08-02 17:50:00,ade,suggest,24,0,0
8247,41523,2025-10-19 14:49:00,frappe,situation,12,1,0
8248,41528,2025-08-27 19:29:00,latte,suggest,4,0,0
8249,41533,2025-01-28 11:44:00,espresso,suggest,1,1,0
8250,41537,2025-11-03 19:09:00,tea,suggest,28,1,1
8251,41537,2025-11-03 19:09:00,latte,suggest,4,1,1
8252,41546,2025-01-25 21:14:00,tea,situation,16,0,0
8253,41555,2025-09-14 09:42:00,cappuccino,situation,6,0,0
8254,41555,2025-09-14 09:42:00,espresso,situation,1,1,1
8255,41556,2025-10-23 14:28:00,ade,suggest,19,0,0
8256,41575,2025-12-22 12:37:00,americano,situation,3,0,0
8257,41579,2025-04-12 13:50:00,americano,suggest,3,1,0
8258,41583,2025-06-04 16:05:00,coldbrew,situation,8,1,1
8259,41591,2025-04-23 14:06:00,tea,situation,29,1,1
8260,41591,2025-04-23 14:06:00,ade,situation,18,0,0
8261,41592,2025-11-18 14:18:00,tea,suggest,27,1,1
8262,41593,2025-11-13 16:19:00,tea,suggest,15,1,0
8263,41598,2025-01-10 18:29:00,tea,suggest,29,1,1
8264,41601,2025-03-31 09:07:00,latte,situation,5,1,0
8265,41601,2025-03-31 09:07:00,cappuccino,situation,6,1,1
8266,41621,2025-11-14 15:28:00,ade,situation,19,0,0
8267,41628,2025-07-16 08:55:00,frappe,suggest,13,1,0
8268,41628,2025-07-16 08:55:00,tea,situation,31,0,0
8269,41641,2025-06-13 12:11:00,americano,situation,2,0,0
8270,41659,2025-10-19 08:20:00,americano,suggest,3,1,0
8271,41666,2025-12-15 12:34:00,latte,situation,5,0,0
8272,41666,2025-12-15 12:34:00,tea,suggest,29,1,1
8273,41670,2025-03-21 13:51:00,coldbrew,situation,8,1,1
8274,41680,2025-08-19 14:04:00,frappe,situation,26,0,0
8275,41683,2025-08-30 15:16:00,tea,suggest,28,1,0
8276,41692,2025-06-27 17:00:00,drip,situation,9,0,0
8277,41693,2025-02-26 15:41:00,non-coffee,suggest,14,1,1
8278,41693,2025-02-26 15:41:00,ade,situation,19,1,1
8279,41694,2025-06-19 21:34:00,frappe,situation,13,1,0
8280,41694,2025-06-19 21:34:00,smoothie,suggest,21,1,0
8281,41701,2025-02-13 17:21:00,tea,suggest,16,1,1
8282,41703,2025-11-28 17:01:00,smoothie,situation,20,1,1
8283,41707,2025-07-09 18:30:00,tea,situation,17,1,1
8284,41721,2025-02-10 20:20:00,smoothie,suggest,21,0,0
8285,41723,2025-07-22 16:23:00,drip,situation,9,0,0
8286,41726,2025-04-07 13:21:00,latte,situation,11,1,0
8287,41745,2025-03-13 08:06:00,coldbrew,suggest,7,1,0
8288,41750,2025-03-15 18:18:00,non-coffee,situation,14,0,0
8289,41757,2025-06-21 16:06:00,frappe,situation,25,0,0
8290,41757,2025-06-21 16:06:00,smoothie,situation,21,1,1
8291,41769,2025-06-25 13:07:00,cappuccino,situation,6,1,1
8292,41772,2025-11-07 13:11:00,espresso,situation,1,1,1
8293,41772,2025-11-07 13:11:00,tea,suggest,31,0,0
8294,41773,2025-11-13 18:58:00,tea,suggest,29,0,0
8295,41773,2025-11-13 18:58:00,tea,situation,15,1,1
8296,41777,2025-03-03 13:46:00,frappe,situation,26,1,1
8297,41782,2025-12-03 14:32:00,drip,situation,9,0,0
8298,41782,2025-12-03 14:32:00,frappe,situation,25,0,0
8299,41783,2025-11-17 08:45:00,tea,suggest,17,1,0
8300,41784,2025-04-27 16:40:00,tea,suggest,16,1,0
8301,41787,2025-08-24 11:23:00,drip,situation,9,1,1
8302,41820,2025-05-29 13:32:00,latte,situation,11,0,0
8303,41822,2025-06-01 14:13:00,frappe,situation,26,1,0
8304,41825,2025-05-01 15:56:00,tea,suggest,16,0,0
8305,41830,2025-07-19 19:59:00,tea,situation,30,1,1
8306,41831,2025-02-25 09:57:00,americano,situation,3,1,0
8307,41831,2025-02-25 09:57:00,tea,suggest,15,1,0
8308,41834,2025-09-02 20:49:00,tea,situation,27,1,0
8309,41840,2025-12-01 13:23:00,tea,suggest,31,1,0
8310,41846,2025-11-22 07:14:00,smoothie,situation,32,1,0
8311,41855,2025-04-19 14:06:00,tea,suggest,29,0,0
8312,41867,2025-06-08 12:52:00,latte,situation,10,1,0
8313,41867,2025-06-08 12:52:00,smoothie,situation,20,1,0
8314,41875,2025-05-03 16:40:00,ade,suggest,18,1,1
8315,41875,2025-05-03 16:40:00,americano,situation,3,1,0
8316,41882,2025-03-14 12:55:00,tea,situation,30,1,1
8317,41882,2025-03-14 12:55:00,tea,situation,27,1,0
8318,41889,2025-08-22 13:30:00,latte,situation,5,1,0
8319,41895,2025-08-12 15:40:00,ade,situation,19,1,1
8320,41896,2025-07-23 17:53:00,latte,situation,4,1,0
8321,41899,2025-01-18 12:27:00,tea,situation,29,0,0
8322,41902,2025-12-10 12:38:00,smoothie,situation,32,0,0
8323,41921,2025-12-31 21:53:00,tea,suggest,31,1,1
8324,41923,2025-05-05 21:24:00,tea,situation,16,1,1
8325,41923,2025-05-05 21:24:00,coldbrew,situation,8,0,0
8326,41925,2025-05-16 19:37:00,tea,suggest,29,1,1
8327,41934,2025-06-13 17:57:00,tea,situation,17,1,1
8328,41936,2025-07-28 20:45:00,smoothie,suggest,21,1,1
8329,41936,2025-07-28 20:45:00,latte,suggest,4,1,1
8330,41943,2025-12-30 09:18:00,tea,suggest,16,1,0
8331,41956,2025-03-21 17:52:00,ade,situation,19,0,0
8332,41967,2025-11-23 12:00:00,drip,suggest,9,0,0
8333,41973,2025-12-19 09:45:00,latte,situation,4,0,0
8334,41973,2025-12-19 09:45:00,smoothie,suggest,21,1,0
8335,41977,2025-05-16 13:56:00,latte,suggest,10,0,0
8336,41977,2025-05-16 13:56:00,tea,suggest,28,0,0
8337,41978,2025-04-07 15:42:00,drip,suggest,9,1,1
8338,41978,2025-04-07 15:42:00,tea,suggest,29,1,1
8339,41983,2025-02-06 15:29:00,americano,situation,2,0,0
8340,41983,2025-02-06 15:29:00,frappe,situation,13,1,0
8341,41986,2025-12-07 20:18:00,latte,suggest,10,1,0
8342,41986,2025-12-07 20:18:00,tea,situation,28,1,1
8343,41991,2025-03-06 15:22:00,latte,situation,10,1,1
8344,41997,2025-12-17 09:07:00,frappe,suggest,25,0,0
8345,41997,2025-12-17 09:07:00,latte,situation,4,0,0
8346,41998,2025-08-07 18:10:00,smoothie,situation,20,1,0
8347,42003,2025-08-16 14:54:00,smoothie,situation,20,1,1
8348,42020,2025-12-20 16:22:00,tea,suggest,27,0,0
8349,42020,2025-12-20 16:22:00,frappe,suggest,13,1,0
8350,42032,2025-01-29 08:34:00,tea,suggest,15,1,1
8351,42033,2025-03-05 15:36:00,latte,situation,5,0,0
8352,42038,2025-10-05 18:00:00,tea,suggest,31,0,0
8353,42038,2025-10-05 18:00:00,tea,situation,27,1,0
8354,42045,2025-09-08 15:29:00,ade,suggest,24,1,1
8355,42050,2025-08-17 11:19:00,latte,suggest,11,1,1
8356,42052,2025-02-06 19:41:00,latte,situation,10,1,1
8357,42059,2025-07-25 18:55:00,ade,situation,19,1,1
8358,42059,2025-07-25 18:55:00,espresso,situation,1,1,1
8359,42066,2025-12-01 07:54:00,smoothie,suggest,21,1,1
8360,42077,2025-08-01 13:11:00,americano,situation,3,1,0
8361,42081,2025-10-19 16:25:00,tea,situation,30,1,0
8362,42084,2025-05-24 17:15:00,americano,suggest,3,0,0
8363,42088,2025-10-12 11:34:00,ade,suggest,19,0,0
8364,42088,2025-10-12 11:34:00,americano,suggest,2,1,0
8365,42117,2025-07-13 08:42:00,drip,suggest,9,1,1
8366,42117,2025-07-13 08:42:00,coldbrew,suggest,7,1,1
8367,42121,2025-06-28 09:22:00,drip,situation,9,0,0
8368,42126,2025-10-28 11:02:00,coldbrew,situation,7,0,0
8369,42128,2025-07-16 16:31:00,ade,suggest,18,1,0
8370,42133,2025-12-04 14:43:00,latte,situation,10,0,0
8371,42138,2025-11-06 12:08:00,non-coffee,suggest,14,1,1
8372,42139,2025-07-23 07:11:00,espresso,situation,1,1,0
8373,42142,2025-02-10 21:45:00,tea,suggest,15,0,0
8374,42145,2025-09-20 08:59:00,ade,suggest,24,1,0
8375,42161,2025-04-28 08:17:00,americano,situation,2,1,0
8376,42179,2025-04-24 08:29:00,smoothie,suggest,20,0,0
8377,42180,2025-07-27 11:08:00,tea,suggest,27,1,1
8378,42204,2025-08-19 14:39:00,latte,situation,11,1,0
8379,42207,2025-12-19 09:31:00,latte,situation,11,0,0
8380,42207,2025-12-19 09:31:00,americano,situation,2,0,0
8381,42212,2025-11-25 09:18:00,tea,situation,28,1,1
8382,42214,2025-09-17 12:49:00,cappuccino,situation,6,1,0
8383,42222,2025-03-28 09:59:00,latte,suggest,11,0,0
8384,42226,2025-02-07 19:28:00,tea,situation,28,1,1
8385,42226,2025-02-07 19:28:00,tea,situation,17,1,1
8386,42227,2025-11-22 16:26:00,tea,suggest,27,1,1
8387,42251,2025-06-10 09:43:00,tea,situation,17,1,1
8388,42259,2025-11-30 09:33:00,tea,situation,29,0,0
8389,42260,2025-05-24 22:51:00,ade,situation,18,1,1
8390,42260,2025-05-24 22:51:00,frappe,situation,13,1,0
8391,42263,2025-10-27 22:47:00,tea,situation,15,0,0
8392,42273,2025-07-09 14:33:00,tea,situation,15,0,0
8393,42283,2025-12-21 19:41:00,tea,situation,28,0,0
8394,42283,2025-12-21 19:41:00,smoothie,situation,20,1,0
8395,42293,2025-03-10 12:46:00,tea,situation,27,0,0
8396,42303,2025-07-20 12:11:00,tea,situation,30,0,0
8397,42303,2025-07-20 12:11:00,tea,situation,28,0,0
8398,42305,2025-10-04 16:40:00,ade,situation,19,0,0
8399,42310,2025-10-02 15:50:00,tea,suggest,17,0,0
8400,42321,2025-03-04 14:51:00,ade,situation,24,1,0
8401,42323,2025-05-20 17:29:00,frappe,situation,26,1,0
8402,42324,2025-05-06 13:24:00,americano,suggest,3,1,1
8403,42324,2025-05-06 13:24:00,americano,situation,3,0,0
8404,42328,2025-07-08 09:30:00,tea,situation,29,1,1
8405,42328,2025-07-08 09:30:00,tea,situation,16,1,1
8406,42332,2025-06-07 16:05:00,frappe,situation,12,1,1
8407,42333,2025-05-09 08:58:00,espresso,situation,1,1,0
8408,42340,2025-11-24 16:18:00,americano,suggest,3,1,1
8409,42340,2025-11-24 16:18:00,smoothie,situation,21,1,1
8410,42346,2025-12-02 19:37:00,coldbrew,suggest,7,1,0
8411,42354,2025-10-17 12:41:00,frappe,situation,25,1,0
8412,42356,2025-04-10 14:34:00,tea,suggest,27,1,0
8413,42375,2025-05-30 09:09:00,drip,situation,9,1,0
8414,42375,2025-05-30 09:09:00,coldbrew,situation,8,1,1
8415,42376,2025-10-12 13:25:00,latte,situation,11,0,0
8416,42382,2025-03-19 09:57:00,coldbrew,situation,7,1,1
8417,42384,2025-01-29 15:29:00,juice,suggest,22,1,0
8418,42389,2025-04-20 09:49:00,latte,situation,10,0,0
8419,42389,2025-04-20 09:49:00,coldbrew,suggest,7,0,0
8420,42399,2025-11-14 15:23:00,frappe,situation,26,0,0
8421,42410,2025-04-22 21:03:00,ade,suggest,18,1,1
8422,42410,2025-04-22 21:03:00,tea,situation,31,0,0
8423,42425,2025-03-06 17:08:00,cappuccino,suggest,6,0,0
8424,42446,2025-10-29 07:48:00,tea,suggest,15,0,0
8425,42452,2025-08-30 07:56:00,americano,situation,2,0,0
8426,42452,2025-08-30 07:56:00,coldbrew,situation,7,1,1
8427,42458,2025-09-28 21:52:00,smoothie,situation,21,1,0
8428,42461,2025-07-09 18:08:00,juice,situation,22,0,0
8429,42464,2025-12-19 07:33:00,coldbrew,suggest,8,1,0
8430,42465,2025-05-08 19:46:00,non-coffee,situation,14,1,1
8431,42470,2025-07-20 13:13:00,tea,suggest,15,1,1
8432,42497,2025-04-03 18:22:00,smoothie,situation,21,1,1
8433,42497,2025-04-03 18:22:00,frappe,suggest,26,1,0
8434,42499,2025-09-25 16:17:00,smoothie,suggest,32,1,0
8435,42510,2025-08-13 09:43:00,smoothie,situation,21,0,0
8436,42515,2025-04-07 18:49:00,smoothie,situation,20,0,0
8437,42530,2025-08-16 14:00:00,tea,suggest,17,1,1
8438,42532,2025-03-16 08:41:00,latte,suggest,5,1,1
8439,42534,2025-09-07 11:35:00,latte,situation,23,0,0
8440,42534,2025-09-07 11:35:00,tea,situation,29,1,1
8441,42535,2025-04-29 14:19:00,frappe,situation,13,1,1
8442,42537,2025-02-22 12:49:00,frappe,suggest,26,1,1
8443,42537,2025-02-22 12:49:00,ade,situation,19,0,0
8444,42543,2025-06-14 07:41:00,juice,suggest,22,1,1
8445,42546,2025-11-06 13:52:00,frappe,situation,25,1,1
8446,42555,2025-11-05 18:01:00,latte,situation,10,1,1
8447,42555,2025-11-05 18:01:00,tea,situation,15,1,1
8448,42559,2025-03-30 15:27:00,frappe,suggest,25,0,0
8449,42564,2025-06-18 11:50:00,tea,situation,31,1,1
8450,42564,2025-06-18 11:50:00,latte,suggest,5,1,1
8451,42582,2025-12-19 07:19:00,tea,situation,30,1,0
8452,42596,2025-11-27 09:02:00,latte,situation,11,1,1
8453,42597,2025-06-08 13:52:00,frappe,situation,25,1,0
8454,42597,2025-06-08 13:52:00,latte,situation,23,0,0
8455,42603,2025-05-24 15:29:00,ade,situation,18,0,0
8456,42605,2025-05-20 13:07:00,frappe,situation,25,1,0
8457,42614,2025-02-21 15:25:00,smoothie,situation,32,0,0
8458,42619,2025-07-10 13:49:00,latte,situation,11,1,1
8459,42620,2025-06-18 17:15:00,drip,situation,9,1,1
8460,42622,2025-10-01 09:06:00,tea,situation,17,1,1
8461,42622,2025-10-01 09:06:00,tea,situation,17,1,1
8462,42641,2025-09-19 15:57:00,tea,situation,15,0,0
8463,42646,2025-09-17 18:27:00,frappe,suggest,25,1,0
8464,42654,2025-04-19 16:14:00,frappe,situation,25,0,0
8465,42661,2025-03-17 09:46:00,ade,situation,18,1,1
8466,42661,2025-03-17 09:46:00,cappuccino,situation,6,0,0
8467,42664,2025-04-24 20:17:00,coldbrew,situation,7,0,0
8468,42676,2025-04-03 15:09:00,tea,situation,16,1,1
8469,42685,2025-08-28 12:46:00,juice,situation,22,0,0
8470,42698,2025-01-17 09:42:00,cappuccino,situation,6,1,1
8471,42701,2025-04-01 12:01:00,tea,situation,31,1,1
8472,42705,2025-06-25 12:13:00,smoothie,situation,20,1,0
8473,42709,2025-06-21 12:35:00,non-coffee,situation,14,0,0
8474,42709,2025-06-21 12:35:00,coldbrew,situation,8,1,0
8475,42731,2025-02-01 19:31:00,latte,situation,23,0,0
8476,42745,2025-02-04 14:01:00,smoothie,situation,20,1,1
8477,42745,2025-02-04 14:01:00,tea,situation,15,0,0
8478,42753,2025-09-06 08:50:00,latte,suggest,5,1,1
8479,42769,2025-08-21 15:33:00,coldbrew,suggest,8,1,1
8480,42769,2025-08-21 15:33:00,juice,suggest,22,1,0
8481,42776,2025-10-29 16:04:00,tea,suggest,17,1,0
8482,42776,2025-10-29 16:04:00,cappuccino,suggest,6,1,1
8483,42779,2025-10-12 08:49:00,frappe,situation,13,1,1
8484,42789,2025-06-02 13:53:00,tea,situation,17,0,0
8485,42793,2025-04-26 14:41:00,tea,suggest,15,0,0
8486,42799,2025-11-20 18:37:00,latte,situation,4,1,0
8487,42802,2025-07-24 11:02:00,tea,situation,15,1,1
8488,42807,2025-08-20 14:42:00,tea,suggest,16,1,1
8489,42809,2025-04-13 15:21:00,ade,situation,19,0,0
8490,42809,2025-04-13 15:21:00,tea,situation,28,0,0
8491,42816,2025-11-13 13:42:00,tea,suggest,30,1,1
8492,42816,2025-11-13 13:42:00,coldbrew,situation,8,1,0
8493,42821,2025-12-03 15:03:00,smoothie,situation,32,1,0
8494,42821,2025-12-03 15:03:00,frappe,situation,25,0,0
8495,42827,2025-09-18 17:05:00,latte,situation,11,1,1
8496,42827,2025-09-18 17:05:00,latte,situation,5,1,1
8497,42833,2025-08-18 16:08:00,latte,situation,10,1,0
8498,42836,2025-04-24 18:34:00,latte,suggest,4,1,1
8499,42855,2025-11-06 09:01:00,americano,suggest,3,1,0
8500,42855,2025-11-06 09:01:00,espresso,situation,1,0,0
8501,42859,2025-12-11 09:33:00,ade,suggest,18,0,0
8502,42863,2025-05-27 19:22:00,tea,suggest,17,1,1
8503,42864,2025-04-09 07:43:00,ade,situation,18,1,1
8504,42866,2025-11-08 11:28:00,frappe,situation,13,1,1
8505,42866,2025-11-08 11:28:00,ade,situation,24,0,0
8506,42868,2025-06-01 13:37:00,americano,situation,2,1,1
8507,42871,2025-09-12 12:14:00,non-coffee,situation,14,0,0
8508,42875,2025-02-03 13:28:00,espresso,suggest,1,0,0
8509,42879,2025-11-08 20:33:00,tea,situation,27,1,0
8510,42883,2025-09-20 11:39:00,coldbrew,suggest,8,0,0
8511,42883,2025-09-20 11:39:00,latte,situation,5,0,0
8512,42891,2025-08-18 15:08:00,frappe,suggest,13,1,1
8513,42895,2025-11-29 12:56:00,latte,situation,5,1,1
8514,42909,2025-03-25 12:57:00,coldbrew,situation,8,0,0
8515,42910,2025-04-03 16:31:00,tea,situation,16,0,0
8516,42915,2025-05-14 11:16:00,ade,situation,18,0,0
8517,42916,2025-07-11 07:02:00,smoothie,suggest,32,0,0
8518,42916,2025-07-11 07:02:00,juice,situation,22,0,0
8519,42921,2025-08-09 16:51:00,non-coffee,situation,14,1,0
8520,42930,2025-08-22 08:47:00,cappuccino,situation,6,0,0
8521,42930,2025-08-22 08:47:00,americano,suggest,2,0,0
8522,42932,2025-08-28 17:59:00,latte,situation,5,0,0
8523,42934,2025-02-21 07:35:00,americano,suggest,2,1,0
8524,42934,2025-02-21 07:35:00,latte,situation,11,0,0
8525,42937,2025-02-24 14:11:00,americano,situation,2,1,0
8526,42937,2025-02-24 14:11:00,espresso,suggest,1,0,0
8527,42946,2025-10-18 22:22:00,ade,situation,24,1,1
8528,42954,2025-01-04 21:37:00,latte,situation,4,1,0
8529,42954,2025-01-04 21:37:00,latte,suggest,23,0,0
8530,42957,2025-12-26 15:44:00,smoothie,situation,32,0,0
8531,42968,2025-06-17 11:15:00,coldbrew,situation,8,0,0
8532,42981,2025-04-23 11:03:00,latte,suggest,11,1,1
8533,42981,2025-04-23 11:03:00,tea,situation,28,1,1
8534,42982,2025-05-14 09:22:00,ade,situation,24,1,1
8535,42984,2025-11-30 14:02:00,americano,situation,3,0,0
8536,42984,2025-11-30 14:02:00,coldbrew,situation,7,0,0
8537,42990,2025-03-06 16:24:00,tea,situation,16,1,1
8538,43001,2025-09-29 08:12:00,tea,situation,16,0,0
8539,43004,2025-10-10 17:54:00,frappe,situation,12,0,0
8540,43004,2025-10-10 17:54:00,latte,situation,5,1,0
8541,43008,2025-05-13 15:22:00,smoothie,situation,21,1,0
8542,43014,2025-01-01 18:33:00,tea,situation,16,1,1
8543,43021,2025-06-19 14:16:00,smoothie,suggest,32,0,0
8544,43021,2025-06-19 14:16:00,americano,situation,3,1,1
8545,43025,2025-12-24 08:44:00,tea,suggest,28,1,0
8546,43025,2025-12-24 08:44:00,drip,situation,9,0,0
8547,43035,2025-11-10 16:53:00,tea,situation,16,0,0
8548,43043,2025-11-11 07:24:00,latte,situation,5,1,0
8549,43047,2025-01-23 08:14:00,americano,situation,2,0,0
8550,43048,2025-09-05 20:14:00,latte,situation,10,0,0
8551,43054,2025-06-13 09:30:00,tea,situation,17,0,0
8552,43056,2025-09-22 14:52:00,americano,situation,2,1,0
8553,43064,2025-08-19 12:30:00,smoothie,situation,32,1,1
8554,43064,2025-08-19 12:30:00,smoothie,situation,32,1,0
8555,43086,2025-05-18 21:05:00,latte,situation,4,0,0
8556,43094,2025-09-13 15:23:00,smoothie,situation,20,1,0
8557,43094,2025-09-13 15:23:00,latte,suggest,23,1,0
8558,43095,2025-04-26 16:24:00,espresso,situation,1,0,0
8559,43097,2025-11-09 18:10:00,non-coffee,suggest,14,1,0
8560,43100,2025-12-02 16:29:00,americano,suggest,3,1,1
8561,43105,2025-03-14 07:28:00,tea,situation,31,0,0
8562,43120,2025-05-13 16:19:00,frappe,suggest,12,1,1
8563,43120,2025-05-13 16:19:00,tea,situation,29,0,0
8564,43121,2025-02-21 13:53:00,cappuccino,situation,6,1,1
8565,43141,2025-06-30 14:14:00,tea,suggest,15,0,0
8566,43141,2025-06-30 14:14:00,tea,situation,30,1,1
8567,43155,2025-04-24 20:58:00,tea,suggest,31,1,1
8568,43160,2025-07-11 09:58:00,tea,situation,29,1,0
8569,43160,2025-07-11 09:58:00,latte,situation,11,1,1
8570,43165,2025-05-15 08:26:00,americano,situation,2,1,1
8571,43165,2025-05-15 08:26:00,coldbrew,situation,8,1,1
8572,43170,2025-02-17 13:01:00,frappe,situation,12,1,0
8573,43170,2025-02-17 13:01:00,latte,situation,23,1,1
8574,43173,2025-01-17 19:47:00,cappuccino,suggest,6,1,0
8575,43173,2025-01-17 19:47:00,tea,situation,17,0,0
8576,43184,2025-10-13 16:47:00,frappe,situation,12,1,1
8577,43185,2025-08-16 19:35:00,latte,situation,4,0,0
8578,43187,2025-08-04 15:53:00,tea,situation,31,0,0
8579,43187,2025-08-04 15:53:00,espresso,situation,1,1,0
8580,43188,2025-07-26 14:01:00,smoothie,suggest,20,1,1
8581,43193,2025-12-22 22:58:00,tea,suggest,16,1,1
8582,43193,2025-12-22 22:58:00,ade,suggest,24,1,1
8583,43202,2025-05-07 19:46:00,ade,situation,24,0,0
8584,43204,2025-01-27 15:12:00,tea,situation,28,1,0
8585,43217,2025-01-09 19:59:00,tea,suggest,17,1,1
8586,43242,2025-02-08 13:50:00,latte,situation,23,0,0
8587,43242,2025-02-08 13:50:00,non-coffee,situation,14,1,1
8588,43247,2025-10-12 09:11:00,latte,situation,10,0,0
8589,43248,2025-01-18 11:36:00,tea,situation,27,1,0
8590,43254,2025-12-13 12:03:00,non-coffee,suggest,14,1,1
8591,43255,2025-11-01 09:40:00,tea,suggest,31,0,0
8592,43259,2025-03-07 16:54:00,tea,suggest,31,0,0
8593,43262,2025-09-04 19:31:00,tea,suggest,15,1,1
8594,43263,2025-08-24 22:04:00,latte,situation,10,0,0
8595,43267,2025-09-26 18:38:00,latte,situation,4,1,1
8596,43267,2025-09-26 18:38:00,smoothie,situation,21,1,0
8597,43273,2025-01-03 09:04:00,tea,suggest,29,1,1
8598,43279,2025-07-25 15:36:00,americano,situation,3,1,0
